date,warehouse_id,sku_id,product_family,customer_id,customer_zone,customer_latitude,customer_longitude,units_ordered,units_shipped,returns_units,demand_forecast_units,inventory_on_hand_units,safety_stock_units,reorder_point_units,stockout_flag,transport_mode,logistics_provider,distance_km,shipment_cost_usd,order_lead_time_hours,on_time_flag,unit_cost_usd,selling_price_usd,gross_margin_usd
2025-01-02,WH_SOUTH,SKU_G,Electronics,C8333,Suburban,31.635889,-94.305706,77,77,0,72,477,65,160,0,Road,Provider_Z,229.69,207.27,16.11,1,165.83,222.8,4386.72
2025-01-02,WH_SOUTH,SKU_H,Household,C2927,Urban,30.379379,-94.994155,87,67,1,90,385,80,232,1,Road,Provider_X,76.13,83.45,7.66,1,44.76,63.75,1256.19
2025-01-02,WH_SOUTH,SKU_A,Electronics,C4410,Urban,29.312994,-95.355767,59,50,0,65,370,82,171,1,Air,Provider_Y,49.37,112.15,4.0,1,203.1,270.09,3349.63
2025-01-02,WH_SOUTH,SKU_C,Food,C9194,Urban,29.423594,-96.060039,46,44,1,49,568,56,177,1,Air,Provider_Y,69.59,128.23,5.45,1,11.03,17.04,260.63
2025-01-02,WH_SOUTH,SKU_F,Food,C5983,Suburban,30.1033,-94.805038,93,80,0,98,355,31,144,1,Road,Provider_Z,63.74,72.09,13.71,0,13.03,20.15,569.9
2025-01-02,WH_SOUTH,SKU_D,Electronics,C1707,Urban,30.710712,-95.203259,43,40,1,50,322,48,120,1,Air,Provider_Y,104.29,183.45,5.44,1,157.55,218.84,2396.56
2025-01-02,WH_SOUTH,SKU_F,Food,C1900,Urban,29.324524,-94.848334,38,37,0,40,625,56,148,1,Rail,Provider_Z,66.46,50.69,11.8,1,12.43,19.26,252.46
2025-01-02,WH_EAST,SKU_E,Household,C6244,Urban,33.482148,-84.545778,60,54,0,61,389,42,111,1,Road,Provider_Y,31.88,37.84,14.69,1,37.94,55.54,950.47
2025-01-02,WH_EAST,SKU_A,Electronics,C5878,Urban,33.881466,-84.220339,44,41,0,43,390,74,174,1,Road,Provider_Y,20.46,25.18,10.09,1,185.7,250.18,2644.05
2025-01-02,WH_EAST,SKU_D,Electronics,C5261,Suburban,33.67769,-84.959392,42,34,0,46,399,82,172,1,Road,Provider_Z,48.91,49.88,9.54,0,180.57,239.19,1993.03
2025-01-02,WH_EAST,SKU_H,Household,C2662,Urban,34.667494,-83.720233,61,52,0,63,293,38,111,1,Air,Provider_X,117.4,217.59,14.49,1,36.78,53.75,882.46
2025-01-02,WH_EAST,SKU_B,Household,C2554,Urban,33.579523,-84.265637,101,80,2,114,698,61,192,1,Road,Provider_X,21.08,32.0,14.33,1,34.4,49.42,1177.44
2025-01-02,WH_EAST,SKU_E,Household,C4496,Urban,33.748175,-84.65056,57,57,1,55,537,29,103,0,Road,Provider_Z,21.4,26.59,10.89,0,38.1,57.65,1100.8
2025-01-02,WH_EAST,SKU_G,Electronics,C2987,Urban,34.527403,-85.439112,51,49,0,46,434,78,158,1,Road,Provider_Z,122.66,119.61,9.49,1,177.46,240.83,3105.08
2025-01-02,WH_EAST,SKU_G,Electronics,C5147,Urban,33.720029,-84.712215,43,36,0,48,506,71,169,1,Road,Provider_Y,26.87,33.7,5.61,1,179.24,242.58,2280.29
2025-01-02,WH_EAST,SKU_E,Household,C9962,Urban,33.908835,-83.949666,110,105,2,104,658,53,171,1,Road,Provider_X,40.37,52.63,6.64,1,37.39,54.66,1787.9
2025-01-02,WH_EAST,SKU_H,Household,C7400,Suburban,33.852174,-83.492636,77,77,1,70,659,56,148,0,Road,Provider_X,74.89,82.48,5.89,1,38.12,55.58,1331.02
2025-01-02,WH_EAST,SKU_H,Household,C1634,Suburban,33.180037,-83.53253,63,50,0,64,300,50,132,1,Rail,Provider_X,98.79,80.02,12.29,0,39.91,58.73,940.77
2025-01-02,WH_EAST,SKU_A,Electronics,C9583,Urban,33.746633,-84.414157,81,73,2,93,363,60,160,1,Air,Provider_Z,4.87,29.0,7.23,1,194.3,260.44,4692.27
2025-01-02,WH_EAST,SKU_G,Electronics,C6984,Urban,33.458834,-85.124251,71,62,0,71,603,64,164,1,Air,Provider_Z,66.95,133.7,5.69,0,176.45,242.97,4124.45
2025-01-02,WH_EAST,SKU_D,Electronics,C8440,Suburban,33.276535,-83.465409,40,32,0,38,218,37,123,1,Rail,Provider_X,91.63,70.11,6.88,1,174.47,230.95,1807.55
2025-01-02,WH_EAST,SKU_B,Household,C2567,Urban,33.391104,-84.14249,54,54,0,56,499,56,119,0,Road,Provider_X,44.66,48.69,8.15,1,38.53,55.34,907.53
2025-01-03,WH_NORTH,SKU_B,Household,C5068,Urban,41.489851,-86.990954,87,81,1,88,481,56,169,1,Road,Provider_Y,69.38,154.6,7.86,1,37.03,53.39,1312.6
2025-01-03,WH_NORTH,SKU_H,Household,C5667,Urban,42.101304,-87.767032,81,75,2,72,434,45,139,1,Air,Provider_Z,26.35,45.25,11.59,1,29.36,43.55,1043.4
2025-01-03,WH_NORTH,SKU_B,Household,C6552,Rural,41.389379,-88.08128,68,63,1,62,489,72,156,1,Road,Provider_Z,69.13,70.19,6.74,0,40.8,59.93,1191.08
2025-01-03,WH_NORTH,SKU_D,Electronics,C9167,Suburban,41.533635,-88.505169,137,95,2,147,463,43,179,1,Road,Provider_Z,83.41,93.65,6.17,1,190.59,260.17,6476.83
2025-01-03,WH_NORTH,SKU_F,Food,C1613,Urban,41.957477,-86.756677,113,103,2,114,573,35,143,1,Road,Provider_Z,72.98,90.04,6.01,1,11.82,18.04,632.47
2025-01-03,WH_NORTH,SKU_D,Electronics,C5456,Urban,42.278053,-88.502192,58,41,0,51,396,49,197,1,Rail,Provider_Z,86.14,73.98,6.94,1,171.23,234.3,2585.75
2025-01-03,WH_NORTH,SKU_G,Electronics,C8277,Urban,41.857762,-87.4354,81,81,0,80,423,34,123,0,Road,Provider_Y,16.62,26.89,6.7,1,159.88,214.77,4446.49
2025-01-03,WH_NORTH,SKU_C,Food,C6942,Rural,43.22368,-88.164108,66,64,0,70,552,27,119,1,Air,Provider_X,162.15,273.21,9.73,1,10.3,15.91,358.89
2025-01-03,WH_NORTH,SKU_B,Household,C6548,Urban,41.747147,-87.226075,43,36,1,46,312,66,138,1,Road,Provider_X,37.0,38.58,10.7,1,37.65,52.08,506.14
2025-01-03,WH_NORTH,SKU_C,Food,C6851,Urban,41.636514,-88.224003,95,77,0,104,306,41,136,1,Rail,Provider_X,56.45,35.79,6.85,1,13.37,20.49,547.79
2025-01-03,WH_NORTH,SKU_H,Household,C5175,Rural,42.413427,-87.081721,76,76,1,78,630,46,157,0,Rail,Provider_X,77.48,66.93,9.96,1,38.77,56.73,1351.35
2025-01-03,WH_NORTH,SKU_D,Electronics,C5437,Urban,42.856382,-87.989645,69,69,1,73,534,28,125,0,Air,Provider_Z,112.95,211.15,4.77,1,173.92,220.45,3149.55
2025-01-03,WH_NORTH,SKU_A,Electronics,C9593,Suburban,42.076591,-88.654557,42,38,1,41,467,71,179,1,Road,Provider_Z,90.49,203.58,7.13,1,177.53,240.05,2313.59
2025-01-03,WH_NORTH,SKU_B,Household,C1072,Suburban,41.126209,-87.966989,55,55,1,48,613,46,147,0,Rail,Provider_Y,88.86,69.7,14.25,1,36.53,53.16,901.75
2025-01-03,WH_NORTH,SKU_H,Household,C7512,Suburban,42.286131,-87.84124,65,59,1,66,395,82,175,1,Road,Provider_Z,48.65,58.08,9.87,1,44.2,63.19,1105.08
2025-01-03,WH_SOUTH,SKU_G,Electronics,C2758,Urban,29.770789,-95.403956,116,106,7,119,615,65,198,1,Road,Provider_X,4.76,18.01,10.63,1,189.32,251.56,6132.7
2025-01-03,WH_SOUTH,SKU_F,Food,C5613,Urban,29.004289,-95.154223,59,56,0,59,502,59,173,1,Rail,Provider_Y,84.09,70.64,8.93,1,11.72,18.03,353.52
2025-01-03,WH_SOUTH,SKU_F,Food,C2170,Suburban,29.590827,-95.264814,73,64,2,68,575,58,179,1,Air,Provider_X,20.52,37.04,5.89,1,12.56,19.77,452.68
2025-01-03,WH_SOUTH,SKU_A,Electronics,C9108,Urban,29.780474,-96.082135,82,75,1,80,477,90,189,1,Rail,Provider_X,59.78,55.08,14.53,1,175.32,235.61,4460.49
2025-01-03,WH_SOUTH,SKU_B,Household,C2813,Rural,30.548726,-94.401021,51,51,1,46,525,42,99,0,Air,Provider_X,124.6,197.93,4.96,0,44.38,64.85,1028.43
2025-01-03,WH_SOUTH,SKU_A,Electronics,C1422,Rural,30.001848,-95.111095,99,90,1,96,497,42,149,1,Road,Provider_Y,36.19,47.01,5.85,1,182.17,242.33,5351.49
2025-01-03,WH_SOUTH,SKU_G,Electronics,C1018,Urban,29.171701,-94.934255,89,89,2,93,706,62,212,0,Air,Provider_Z,70.77,139.64,4.08,1,156.17,211.57,4821.72
2025-01-03,WH_SOUTH,SKU_G,Electronics,C9196,Urban,29.452263,-96.215368,65,58,0,69,468,56,138,1,Road,Provider_Z,79.84,76.48,6.05,1,191.08,255.12,3714.42
2025-01-03,WH_SOUTH,SKU_A,Electronics,C1363,Suburban,28.992507,-94.459893,74,74,0,71,700,44,136,0,Rail,Provider_X,117.22,91.79,6.79,0,189.22,254.38,4822.06
2025-01-03,WH_SOUTH,SKU_E,Household,C7129,Urban,29.238579,-95.648097,108,100,0,102,672,73,204,1,Road,Provider_X,60.59,75.22,11.88,0,39.24,54.29,1505.34
2025-01-03,WH_SOUTH,SKU_D,Electronics,C9110,Rural,29.439852,-95.866974,66,58,3,57,372,52,160,1,Air,Provider_Y,55.95,111.63,4.16,1,166.9,223.98,3135.36
2025-01-03,WH_SOUTH,SKU_D,Electronics,C3715,Urban,29.530413,-95.460965,29,29,0,33,385,54,119,0,Rail,Provider_Y,26.47,25.32,6.22,1,180.9,253.27,2098.7
2025-01-03,WH_SOUTH,SKU_A,Electronics,C9958,Urban,29.910065,-95.415718,75,59,2,71,354,59,157,1,Road,Provider_X,17.03,23.15,8.97,1,171.83,233.63,3525.78
2025-01-03,WH_SOUTH,SKU_E,Household,C7428,Suburban,30.35815,-96.37063,54,54,1,58,587,43,141,0,Road,Provider_X,113.7,97.11,11.2,1,45.76,67.48,1156.51
2025-01-03,WH_SOUTH,SKU_E,Household,C1038,Suburban,31.031046,-96.605048,70,70,1,61,588,56,141,0,Road,Provider_Y,170.84,168.6,14.0,1,35.68,52.28,1149.71
2025-01-03,WH_EAST,SKU_C,Food,C3208,Rural,34.063611,-82.608659,95,86,0,105,528,70,185,1,Air,Provider_X,157.9,279.9,9.06,1,12.16,18.65,558.3
2025-01-03,WH_EAST,SKU_H,Household,C1427,Urban,33.571005,-84.504689,86,76,2,91,574,35,171,1,Road,Provider_Z,22.46,29.85,5.96,1,37.5,54.57,1270.55
2025-01-03,WH_EAST,SKU_G,Electronics,C8180,Suburban,33.509928,-83.235061,71,61,2,68,276,83,187,1,Rail,Provider_X,102.86,86.09,14.44,1,139.78,185.1,2666.96
2025-01-03,WH_EAST,SKU_A,Electronics,C3621,Suburban,34.201648,-84.668297,123,117,3,127,594,46,166,1,Air,Provider_Z,55.02,86.06,12.29,1,179.96,245.21,7444.58
2025-01-03,WH_EAST,SKU_C,Food,C6417,Rural,33.086979,-86.094692,114,80,2,127,561,87,192,1,Rail,Provider_Z,172.53,141.47,13.81,1,11.65,18.37,529.2
2025-01-03,WH_EAST,SKU_B,Household,C3285,Urban,33.92555,-84.675949,57,57,1,59,583,15,95,0,Road,Provider_Z,30.48,34.32,5.69,1,40.0,56.57,930.97
2025-01-03,WH_EAST,SKU_G,Electronics,C9058,Urban,34.065049,-84.064647,91,91,0,100,542,52,174,0,Air,Provider_X,45.07,91.17,4.22,1,171.49,226.73,5027.08
2025-01-03,WH_EAST,SKU_G,Electronics,C7120,Suburban,33.99393,-83.065279,102,84,3,105,356,46,169,1,Road,Provider_Y,114.94,123.78,9.38,1,204.31,279.63,6112.87
2025-01-03,WH_EAST,SKU_D,Electronics,C1295,Urban,33.130526,-84.270293,81,81,2,66,702,77,166,0,Rail,Provider_Z,68.27,58.09,18.85,0,185.25,242.31,4491.83
2025-01-03,WH_EAST,SKU_A,Electronics,C9510,Urban,34.25618,-83.913356,52,43,1,65,529,62,165,1,Rail,Provider_Z,66.95,61.06,14.99,0,190.61,263.33,3060.3
2025-01-03,WH_EAST,SKU_B,Household,C6381,Urban,33.577237,-84.125608,27,27,0,26,431,50,116,0,Air,Provider_Z,28.41,59.06,9.22,1,33.01,48.6,420.94
2025-01-03,WH_EAST,SKU_B,Household,C9810,Suburban,34.393852,-82.816513,84,63,1,86,429,48,147,1,Rail,Provider_Y,148.68,121.93,9.06,1,35.88,51.98,1001.82
2025-01-03,WH_EAST,SKU_B,Household,C9401,Suburban,33.688513,-84.392192,89,85,4,95,492,48,141,1,Road,Provider_Y,6.41,16.6,9.87,1,41.76,60.08,1498.16
2025-01-03,WH_EAST,SKU_B,Household,C3716,Urban,33.078954,-84.601545,66,56,0,66,401,44,140,1,Road,Provider_Z,72.44,79.42,10.08,1,43.43,62.98,1094.79
2025-01-03,WH_EAST,SKU_H,Household,C3014,Rural,33.392743,-86.0169,106,73,0,101,325,53,163,1,Rail,Provider_Z,149.24,127.31,12.74,1,37.63,53.85,1183.74
2025-01-04,WH_NORTH,SKU_C,Food,C6243,Rural,40.07292,-86.487128,101,94,2,107,459,67,185,1,Road,Provider_Y,233.8,471.04,12.49,1,12.76,19.49,623.63
2025-01-04,WH_NORTH,SKU_G,Electronics,C3170,Urban,42.418337,-87.654222,92,61,2,85,479,59,163,1,Road,Provider_X,57.82,60.92,6.37,1,183.83,249.2,3858.75
2025-01-04,WH_NORTH,SKU_B,Household,C7617,Suburban,42.517494,-88.804126,71,60,2,73,500,58,135,1,Road,Provider_Z,122.85,94.72,6.86,1,37.22,53.84,970.69
2025-01-04,WH_NORTH,SKU_F,Food,C2770,Urban,41.526098,-88.028115,140,94,2,139,216,58,172,1,Road,Provider_X,50.22,61.63,8.76,0,12.79,19.58,628.99
2025-01-04,WH_NORTH,SKU_D,Electronics,C7836,Rural,41.643504,-88.938525,63,59,1,64,527,41,136,1,Rail,Provider_Z,119.45,92.13,13.44,1,191.58,260.66,4008.8
2025-01-04,WH_NORTH,SKU_H,Household,C2450,Urban,42.537811,-88.42404,65,65,1,63,493,60,142,0,Road,Provider_Y,95.9,237.4,11.95,1,35.73,52.7,1090.69
