date,warehouse_id,sku_id,product_family,customer_id,customer_zone,customer_latitude,customer_longitude,units_ordered,units_shipped,returns_units,demand_forecast_units,inventory_on_hand_units,safety_stock_units,reorder_point_units,stockout_flag,transport_mode,logistics_provider,distance_km,shipment_cost_usd,order_lead_time_hours,on_time_flag,unit_cost_usd,selling_price_usd,gross_margin_usd
2025-01-01,WH_SOUTH,SKU_H,Household,C3325,Suburban,29.79848,-94.784486,28,28,0,27,783,143,187,0,Road,Provider_Z,49.36,116.06,14.06,1,41.57,60.6,533.01
2025-01-01,WH_SOUTH,SKU_G,Electronics,C6879,Urban,30.504575,-94.696776,101,101,4,107,874,109,237,0,Air,Provider_Z,102.22,183.5,7.84,1,182.43,258.39,7416.79
2025-01-01,WH_SOUTH,SKU_D,Electronics,C3122,Rural,30.469428,-94.838613,86,86,2,89,477,48,175,0,Air,Provider_X,92.71,166.83,7.84,1,163.84,214.03,4201.35
2025-01-01,WH_SOUTH,SKU_F,Food,C6770,Rural,28.560763,-95.872819,87,87,2,85,932,94,241,0,Road,Provider_X,147.33,124.64,16.0,1,12.82,20.3,641.78
2025-01-01,WH_SOUTH,SKU_B,Household,C1456,Suburban,30.763348,-94.196475,94,94,0,98,555,73,232,0,Road,Provider_Z,145.67,155.0,13.74,1,37.42,50.34,1214.95
2025-01-01,WH_SOUTH,SKU_H,Household,C2609,Suburban,28.713069,-95.652367,83,83,3,89,622,58,170,0,Rail,Provider_Y,118.15,110.44,9.59,1,34.05,49.52,1248.43
2025-01-01,WH_SOUTH,SKU_B,Household,C9024,Urban,30.168215,-95.193578,70,70,1,82,571,124,265,0,Road,Provider_Y,47.69,54.39,8.92,1,40.81,58.36,1214.65
2025-01-01,WH_SOUTH,SKU_D,Electronics,C9580,Suburban,29.127931,-94.056896,76,76,1,79,722,127,256,0,Road,Provider_Y,129.72,130.71,10.55,1,198.47,258.69,4507.52
2025-01-01,WH_SOUTH,SKU_G,Electronics,C9506,Suburban,29.945211,-95.694516,66,66,1,65,897,122,229,0,Air,Provider_X,34.8,56.62,9.96,1,180.94,244.84,4154.41
2025-01-01,WH_SOUTH,SKU_E,Household,C2290,Rural,30.605825,-94.616655,44,44,1,44,837,92,177,0,Road,Provider_X,116.37,103.92,17.89,1,44.48,61.85,749.1
2025-01-01,WH_SOUTH,SKU_C,Food,C3256,Suburban,29.925155,-95.167121,70,70,2,68,793,54,162,0,Road,Provider_Z,24.55,21.5,5.95,1,12.02,17.84,399.17
2025-01-01,WH_SOUTH,SKU_F,Food,C7226,Urban,29.797993,-95.707167,94,94,1,92,951,130,233,0,Rail,Provider_Y,28.46,33.54,5.14,1,12.2,18.77,612.63
2025-01-01,WH_SOUTH,SKU_H,Household,C4242,Suburban,29.617559,-94.853268,92,92,1,91,941,151,304,0,Road,Provider_X,47.2,54.98,6.74,1,37.96,56.25,1669.66
2025-01-01,WH_SOUTH,SKU_F,Food,C5633,Urban,29.495029,-95.504365,62,62,0,66,704,113,243,0,Road,Provider_X,31.2,25.56,11.53,1,12.66,19.1,399.14
2025-01-01,WH_SOUTH,SKU_D,Electronics,C8958,Suburban,29.927308,-94.502392,73,73,2,66,921,65,180,0,Road,Provider_Z,75.04,87.06,5.71,1,176.22,231.01,3875.76
2025-01-01,WH_EAST,SKU_B,Household,C1061,Rural,33.697268,-83.132508,80,80,2,70,996,162,284,0,Air,Provider_Y,112.07,211.28,7.07,1,40.6,58.07,1369.0
2025-01-01,WH_EAST,SKU_E,Household,C7469,Suburban,34.450693,-84.288816,90,90,0,87,942,67,208,0,Road,Provider_X,79.69,76.13,10.21,1,41.83,59.96,1631.83
2025-01-01,WH_EAST,SKU_A,Electronics,C4051,Urban,33.66365,-84.258701,80,67,1,79,486,96,223,1,Air,Provider_Y,13.76,49.13,10.5,1,183.02,245.68,4134.12
2025-01-01,WH_EAST,SKU_C,Food,C7738,Rural,33.344645,-83.817087,98,98,1,100,216,121,241,0,Air,Provider_Y,70.38,97.74,4.0,1,11.06,16.62,540.87
2025-01-01,WH_EAST,SKU_F,Food,C8543,Suburban,33.171719,-84.631621,128,128,1,134,1025,91,261,0,Road,Provider_Y,65.03,82.73,6.02,1,10.93,16.69,733.37
2025-01-01,WH_EAST,SKU_F,Food,C8907,Rural,33.154617,-86.68677,89,89,1,83,775,78,192,0,Air,Provider_X,215.91,395.04,7.88,1,12.36,18.79,567.67
2025-01-01,WH_EAST,SKU_C,Food,C8463,Suburban,34.021451,-85.282867,75,75,1,67,732,133,269,0,Road,Provider_Y,83.03,188.45,6.6,1,11.54,17.9,472.84
2025-01-01,WH_EAST,SKU_D,Electronics,C2353,Rural,34.117192,-84.586188,45,45,0,46,810,81,175,0,Air,Provider_X,47.21,80.03,4.14,1,180.89,235.9,2475.67
2025-01-01,WH_EAST,SKU_B,Household,C4706,Urban,33.915328,-84.229204,22,22,0,26,875,85,144,0,Rail,Provider_X,22.57,13.71,14.73,1,40.0,58.2,400.46
2025-01-01,WH_EAST,SKU_G,Electronics,C4819,Urban,33.151952,-84.668946,57,57,1,58,697,97,228,0,Road,Provider_X,68.34,77.67,15.62,1,193.79,251.4,3215.85
2025-01-01,WH_EAST,SKU_G,Electronics,C9220,Suburban,34.859309,-82.38306,56,56,0,58,658,97,214,0,Rail,Provider_Y,205.84,184.4,20.19,1,194.4,253.13,3288.81
2025-01-01,WH_EAST,SKU_C,Food,C3151,Urban,33.752493,-84.168235,56,56,0,48,1096,105,202,0,Road,Provider_X,18.43,21.02,8.76,1,12.54,18.85,353.07
2025-01-01,WH_EAST,SKU_C,Food,C4177,Urban,33.946537,-84.176071,58,58,1,64,829,154,280,0,Air,Provider_Z,27.91,61.28,9.13,1,10.53,16.17,323.35
2025-01-01,WH_EAST,SKU_C,Food,C3742,Urban,33.89261,-84.210728,95,95,1,100,1057,82,206,0,Road,Provider_X,21.54,21.38,4.75,1,11.33,17.15,548.87
2025-01-01,WH_EAST,SKU_H,Household,C4220,Urban,33.54172,-83.796031,90,90,2,93,758,97,246,0,Road,Provider_X,50.63,63.37,15.3,1,40.69,59.55,1668.44
2025-01-02,WH_NORTH,SKU_F,Food,C1070,Suburban,43.315135,-87.958759,141,141,2,127,1057,85,221,0,Air,Provider_X,164.89,288.24,6.5,1,10.8,16.8,839.17
2025-01-02,WH_NORTH,SKU_F,Food,C5941,Urban,42.386722,-87.709898,67,67,1,60,1343,109,213,0,Rail,Provider_X,54.22,96.99,5.48,1,12.32,18.91,437.14
2025-01-02,WH_NORTH,SKU_B,Household,C4443,Suburban,41.594362,-86.544372,58,58,1,56,906,94,191,0,Rail,Provider_Y,97.61,82.51,10.52,0,39.02,57.34,1049.16
2025-01-02,WH_NORTH,SKU_C,Food,C6676,Suburban,42.3062,-89.248176,60,60,1,66,1347,55,186,0,Air,Provider_X,137.94,240.51,4.0,1,14.26,22.2,471.1
2025-01-02,WH_NORTH,SKU_C,Food,C5363,Suburban,42.651238,-87.585694,116,116,0,121,1098,89,214,0,Air,Provider_Z,85.17,179.77,4.0,1,10.91,17.33,744.59
2025-01-02,WH_NORTH,SKU_F,Food,C1453,Suburban,41.126647,-88.422031,107,107,0,104,1056,90,214,0,Road,Provider_X,106.78,245.56,4.8,1,13.57,21.12,808.54
2025-01-02,WH_NORTH,SKU_H,Household,C2876,Suburban,41.867739,-88.208719,50,50,0,50,495,121,209,0,Air,Provider_Y,49.29,95.68,7.63,1,39.06,56.48,870.85
2025-01-02,WH_NORTH,SKU_D,Electronics,C9656,Urban,42.116077,-87.579225,81,81,0,81,619,106,284,0,Road,Provider_Y,25.52,38.73,8.11,1,196.77,267.05,5692.6
2025-01-02,WH_NORTH,SKU_B,Household,C3253,Rural,41.7445,-87.91544,120,120,2,132,806,91,226,0,Rail,Provider_X,29.43,63.77,12.43,1,42.28,61.73,2304.26
2025-01-02,WH_NORTH,SKU_F,Food,C2793,Suburban,41.029314,-87.239527,94,94,0,98,798,119,226,0,Air,Provider_Y,98.42,189.6,4.0,1,11.35,17.67,593.91
2025-01-02,WH_NORTH,SKU_H,Household,C4797,Urban,42.374148,-87.486406,30,30,0,30,963,91,186,0,Road,Provider_Y,57.83,59.73,5.31,1,33.45,47.31,415.61
2025-01-02,WH_NORTH,SKU_G,Electronics,C1516,Urban,42.420975,-87.677838,59,59,0,61,794,105,215,0,Air,Provider_X,60.35,108.23,5.26,1,177.83,236.45,3458.74
2025-01-02,WH_NORTH,SKU_E,Household,C4035,Suburban,41.869438,-87.49955,87,87,0,90,750,70,202,0,Rail,Provider_Y,11.13,33.32,11.17,1,49.17,69.96,1809.42
2025-01-02,WH_NORTH,SKU_H,Household,C9233,Rural,40.508058,-85.752074,94,92,2,101,804,105,251,1,Rail,Provider_X,232.31,173.98,9.1,1,40.94,59.01,1634.15
2025-01-02,WH_NORTH,SKU_B,Household,C4698,Urban,41.539038,-87.501757,45,45,1,48,470,59,155,0,Air,Provider_X,37.91,52.78,8.71,1,36.33,52.31,706.12
2025-01-02,WH_SOUTH,SKU_H,Household,C7375,Urban,29.821128,-95.926275,103,103,1,92,1064,98,262,0,Air,Provider_Z,46.57,101.06,6.7,1,34.74,48.9,1446.55
2025-01-02,WH_SOUTH,SKU_H,Household,C4819,Rural,30.578857,-94.069616,61,61,0,49,770,155,256,0,Rail,Provider_Z,150.0,118.45,15.21,1,35.7,50.97,931.79
2025-01-02,WH_SOUTH,SKU_F,Food,C2899,Urban,29.516915,-95.087789,60,60,1,60,966,105,177,0,Road,Provider_Y,35.21,41.19,11.64,1,10.21,15.42,308.83
2025-01-02,WH_SOUTH,SKU_G,Electronics,C7405,Urban,29.949342,-95.461497,90,90,1,92,831,108,245,0,Road,Provider_Y,21.17,32.18,5.28,1,188.39,256.36,6051.48
2025-01-02,WH_SOUTH,SKU_H,Household,C8934,Urban,30.117668,-95.807566,51,51,0,50,639,129,226,0,Road,Provider_Y,52.8,58.33,10.12,1,37.93,56.6,952.15
2025-01-02,WH_SOUTH,SKU_G,Electronics,C2492,Suburban,30.421803,-95.540132,57,57,0,56,958,120,233,0,Air,Provider_X,74.29,100.23,4.64,1,179.05,240.24,3487.59
2025-01-02,WH_SOUTH,SKU_E,Household,C4224,Urban,30.756816,-95.330231,93,93,3,102,824,124,235,0,Rail,Provider_X,107.42,84.92,14.13,1,39.84,59.8,1814.96
2025-01-02,WH_SOUTH,SKU_A,Electronics,C5521,Suburban,28.508436,-95.470996,70,70,2,72,636,92,203,0,Road,Provider_X,140.02,142.82,12.31,1,191.53,249.72,3939.37
2025-01-02,WH_SOUTH,SKU_G,Electronics,C8333,Suburban,31.635889,-94.305706,69,67,0,70,804,119,230,1,Road,Provider_Y,215.22,218.69,13.64,1,168.37,227.13,3937.41
2025-01-02,WH_SOUTH,SKU_H,Household,C2927,Urban,30.379379,-94.994155,88,84,1,88,562,146,332,1,Road,Provider_Z,73.99,88.14,7.08,1,45.43,65.46,1666.69
2025-01-02,WH_SOUTH,SKU_A,Electronics,C4410,Urban,29.312994,-95.355767,61,61,0,61,613,151,245,0,Air,Provider_Z,47.91,105.54,4.01,1,198.64,270.36,4374.66
2025-01-02,WH_SOUTH,SKU_C,Food,C9194,Urban,29.423594,-96.060039,57,57,1,59,963,103,254,0,Road,Provider_X,69.79,65.32,5.84,1,11.24,17.16,333.34
2025-01-02,WH_SOUTH,SKU_F,Food,C5983,Suburban,30.1033,-94.805038,116,116,0,115,635,56,207,0,Road,Provider_X,63.33,70.89,10.66,1,13.33,20.59,842.18
2025-01-02,WH_SOUTH,SKU_D,Electronics,C1707,Urban,30.710712,-95.203259,41,41,1,45,534,88,172,0,Road,Provider_X,105.27,95.45,7.77,1,164.03,213.44,1968.65
2025-01-02,WH_SOUTH,SKU_F,Food,C1900,Urban,29.324524,-94.848334,52,52,0,53,1170,102,213,0,Rail,Provider_X,64.69,50.16,9.13,1,12.8,19.36,341.19
2025-01-02,WH_EAST,SKU_E,Household,C6244,Urban,33.482148,-84.545778,65,65,0,65,625,77,159,0,Air,Provider_Z,32.07,70.65,10.37,1,39.79,58.3,1203.1
2025-01-02,WH_EAST,SKU_A,Electronics,C5878,Urban,33.881466,-84.220339,48,48,0,51,654,135,250,0,Air,Provider_Z,19.81,45.92,7.37,1,190.22,244.33,2596.98
2025-01-02,WH_EAST,SKU_D,Electronics,C5261,Suburban,33.67769,-84.959392,39,39,0,40,638,150,246,0,Rail,Provider_Y,48.57,43.11,9.59,1,183.13,247.01,2491.11
2025-01-02,WH_EAST,SKU_H,Household,C2662,Urban,34.667494,-83.720233,61,61,0,70,467,70,159,0,Rail,Provider_X,109.83,100.44,21.42,1,38.31,54.99,1017.48
2025-01-02,WH_EAST,SKU_B,Household,C2554,Urban,33.579523,-84.265637,106,106,2,114,1062,111,275,0,Rail,Provider_Y,20.95,28.6,14.73,1,34.67,49.63,1561.47
2025-01-02,WH_EAST,SKU_E,Household,C4496,Urban,33.748175,-84.65056,55,55,1,54,886,54,148,0,Road,Provider_Z,21.69,28.27,9.53,1,40.51,56.26,852.08
2025-01-02,WH_EAST,SKU_G,Electronics,C2987,Urban,34.527403,-85.439112,50,50,0,43,755,143,227,0,Air,Provider_X,124.69,219.48,6.13,1,183.2,243.02,2990.69
2025-01-02,WH_EAST,SKU_G,Electronics,C5147,Urban,33.720029,-84.712215,42,42,0,44,827,130,243,0,Road,Provider_Z,26.45,33.23,5.5,1,183.68,243.19,2499.67
2025-01-02,WH_EAST,SKU_E,Household,C9962,Urban,33.908835,-83.949666,119,119,3,115,1035,98,245,0,Road,Provider_X,39.83,54.56,6.34,1,38.76,53.21,1679.25
2025-01-02,WH_EAST,SKU_H,Household,C7400,Suburban,33.852174,-83.492636,83,83,1,93,985,102,213,0,Road,Provider_Y,77.63,89.86,5.16,1,38.4,56.06,1452.27
2025-01-02,WH_EAST,SKU_H,Household,C1634,Suburban,33.180037,-83.53253,61,61,0,66,448,92,190,0,Road,Provider_X,97.41,99.94,9.19,1,40.87,58.28,1061.9
2025-01-02,WH_EAST,SKU_A,Electronics,C9583,Urban,33.746633,-84.414157,82,82,2,80,556,110,230,0,Air,Provider_Z,4.88,29.45,6.8,1,197.34,271.53,5945.42
2025-01-02,WH_EAST,SKU_G,Electronics,C6984,Urban,33.458834,-85.124251,73,73,0,66,962,118,235,0,Air,Provider_Y,68.71,145.61,4.63,1,184.92,244.08,4319.06
2025-01-02,WH_EAST,SKU_D,Electronics,C8440,Suburban,33.276535,-83.465409,41,41,0,36,378,68,177,0,Road,Provider_Y,98.07,91.33,5.09,1,172.3,232.59,2471.85
2025-01-02,WH_EAST,SKU_B,Household,C2567,Urban,33.391104,-84.14249,54,54,0,54,766,102,170,0,Road,Provider_Z,43.57,50.86,7.25,1,38.67,55.69,919.33
2025-01-03,WH_NORTH,SKU_B,Household,C5068,Urban,41.489851,-86.990954,87,87,0,98,748,103,243,0,Road,Provider_X,68.57,147.54,7.8,1,38.22,54.67,1431.53
2025-01-03,WH_NORTH,SKU_H,Household,C5667,Urban,42.101304,-87.767032,85,85,3,93,685,82,199,0,Rail,Provider_X,26.37,20.23,17.92,1,30.83,43.47,1042.17
2025-01-03,WH_NORTH,SKU_B,Household,C6552,Rural,41.389379,-88.08128,67,67,1,63,773,132,223,0,Air,Provider_Y,70.27,137.05,4.0,1,41.43,59.4,1189.01
2025-01-03,WH_NORTH,SKU_D,Electronics,C9167,Suburban,41.533635,-88.505169,142,123,2,138,776,79,256,1,Rail,Provider_Z,85.97,77.38,6.36,1,192.05,260.38,8269.56
2025-01-03,WH_NORTH,SKU_F,Food,C1613,Urban,41.957477,-86.756677,153,153,3,172,1007,65,205,0,Air,Provider_Y,71.62,173.06,4.0,1,11.82,18.17,959.94
2025-01-03,WH_NORTH,SKU_D,Electronics,C5456,Urban,42.278053,-88.502192,60,55,0,56,629,90,282,1,Air,Provider_X,86.02,167.13,4.0,1,178.44,241.45,3465.58
2025-01-03,WH_NORTH,SKU_G,Electronics,C8277,Urban,41.857762,-87.4354,95,95,0,95,712,63,177,0,Rail,Provider_X,15.72,21.04,7.51,1,165.05,209.54,4226.13
2025-01-03,WH_NORTH,SKU_C,Food,C6942,Rural,43.22368,-88.164108,94,94,0,86,984,50,170,0,Air,Provider_X,164.12,277.32,7.99,1,10.46,15.72,494.27
2025-01-03,WH_NORTH,SKU_B,Household,C6548,Urban,41.747147,-87.226075,43,43,1,46,514,121,198,0,Rail,Provider_Y,36.9,34.11,10.9,1,37.54,53.11,656.49
2025-01-03,WH_NORTH,SKU_C,Food,C6851,Urban,41.636514,-88.224003,120,120,0,121,538,75,195,0,Road,Provider_Y,54.97,47.19,4.59,1,13.37,20.44,848.47
2025-01-03,WH_NORTH,SKU_H,Household,C5175,Rural,42.413427,-87.081721,80,80,1,84,953,85,225,0,Road,Provider_Z,80.35,88.75,7.55,1,40.5,55.91,1218.25
2025-01-03,WH_NORTH,SKU_D,Electronics,C5437,Urban,42.856382,-87.989645,70,70,1,74,877,51,179,0,Air,Provider_Z,108.71,209.95,4.53,1,172.93,235.46,4316.55
2025-01-03,WH_NORTH,SKU_A,Electronics,C9593,Suburban,42.076591,-88.654557,45,45,1,44,725,131,257,0,Road,Provider_Z,90.28,208.59,6.95,1,181.89,239.82,2542.95
2025-01-03,WH_NORTH,SKU_B,Household,C1072,Suburban,41.126209,-87.966989,57,57,1,44,977,84,210,0,Road,Provider_X,90.23,81.05,11.83,1,37.67,53.18,870.56
2025-01-03,WH_NORTH,SKU_H,Household,C7512,Suburban,42.286131,-87.84124,73,73,1,71,635,151,251,0,Road,Provider_Z,47.98,55.84,8.64,1,42.5,64.16,1566.23
2025-01-03,WH_SOUTH,SKU_G,Electronics,C2758,Urban,29.770789,-95.403956,128,128,7,128,983,119,284,0,Air,Provider_X,4.96,33.99,6.83,1,193.13,260.17,8108.6
2025-01-03,WH_SOUTH,SKU_F,Food,C5613,Urban,29.004289,-95.154223,83,83,0,79,976,108,247,0,Road,Provider_X,84.59,78.91,6.84,1,11.61,17.85,517.51
2025-01-03,WH_SOUTH,SKU_F,Food,C2170,Suburban,29.590827,-95.264814,89,89,2,84,1093,107,256,0,Road,Provider_X,21.36,20.42,6.41,1,12.81,19.9,621.87
2025-01-03,WH_SOUTH,SKU_A,Electronics,C9108,Urban,29.780474,-96.082135,87,87,1,81,803,165,271,0,Air,Provider_Y,60.23,136.54,7.68,1,178.1,236.18,4989.9
2025-01-03,WH_SOUTH,SKU_B,Household,C2813,Rural,30.548726,-94.401021,53,53,1,49,862,77,142,0,Air,Provider_Y,121.53,218.39,4.32,0,45.27,63.71,961.22
2025-01-03,WH_SOUTH,SKU_A,Electronics,C1422,Rural,30.001848,-95.111095,111,111,2,106,767,77,214,0,Air,Provider_X,35.93,81.52,4.38,1,184.69,247.41,6832.78
2025-01-03,WH_SOUTH,SKU_G,Electronics,C1018,Urban,29.171701,-94.934255,97,97,3,88,1144,114,304,0,Road,Provider_Y,74.58,79.6,5.13,1,158.48,215.99,5412.74
2025-01-03,WH_SOUTH,SKU_G,Electronics,C9196,Urban,29.452263,-96.215368,64,64,0,70,739,103,198,0,Road,Provider_X,80.06,77.13,5.23,1,200.56,254.48,3450.96
2025-01-03,WH_SOUTH,SKU_A,Electronics,C1363,Suburban,28.992507,-94.459893,81,77,0,74,1151,80,195,1,Air,Provider_X,114.3,208.94,4.0,1,190.92,255.66,4984.41
2025-01-03,WH_SOUTH,SKU_E,Household,C7129,Urban,29.238579,-95.648097,123,123,0,117,1051,133,292,0,Road,Provider_Y,62.48,80.21,9.73,1,38.68,55.46,2063.24
2025-01-03,WH_SOUTH,SKU_D,Electronics,C9110,Rural,29.439852,-95.866974,66,66,3,64,629,95,229,0,Road,Provider_X,57.4,58.83,5.83,1,176.01,233.09,3582.96
2025-01-03,WH_SOUTH,SKU_D,Electronics,C3715,Urban,29.530413,-95.460965,30,30,0,30,715,99,171,0,Air,Provider_X,27.51,55.27,4.0,1,189.32,243.04,1611.47
2025-01-03,WH_SOUTH,SKU_A,Electronics,C9958,Urban,29.910065,-95.415718,72,72,2,74,604,108,226,0,Road,Provider_Z,16.44,25.13,8.73,1,179.21,239.0,4179.62
2025-01-03,WH_SOUTH,SKU_E,Household,C7428,Suburban,30.35815,-96.37063,60,60,1,64,945,78,202,0,Road,Provider_X,107.1,98.66,10.39,1,46.49,66.6,1190.28
2025-01-03,WH_SOUTH,SKU_E,Household,C1038,Suburban,31.031046,-96.605048,77,77,1,70,964,103,202,0,Air,Provider_X,178.18,292.49,9.91,1,36.18,53.08,1288.37
2025-01-03,WH_EAST,SKU_C,Food,C3208,Rural,34.063611,-82.608659,125,125,0,137,976,128,265,0,Air,Provider_X,160.16,282.7,7.26,1,12.28,18.81,816.12
2025-01-03,WH_EAST,SKU_H,Household,C1427,Urban,33.571005,-84.504689,92,92,2,88,890,65,245,0,Road,Provider_Z,21.9,30.74,5.46,1,38.62,56.32,1600.64
2025-01-03,WH_EAST,SKU_G,Electronics,C8180,Suburban,33.509928,-83.235061,69,69,2,74,430,152,268,0,Road,Provider_Z,100.03,112.06,12.14,1,143.35,190.6,3159.88
2025-01-03,WH_EAST,SKU_A,Electronics,C3621,Suburban,34.201648,-84.668297,116,116,3,112,943,84,238,0,Rail,Provider_X,56.8,37.65,17.49,1,184.9,251.26,7503.25
2025-01-03,WH_EAST,SKU_C,Food,C6417,Rural,33.086979,-86.094692,135,135,2,136,997,160,276,0,Air,Provider_Y,177.57,342.23,6.68,1,12.02,19.01,934.83
2025-01-03,WH_EAST,SKU_B,Household,C3285,Urban,33.92555,-84.675949,60,60,1,61,907,28,136,0,Road,Provider_Z,29.69,35.11,5.6,1,40.92,57.94,1007.38
2025-01-03,WH_EAST,SKU_G,Electronics,C9058,Urban,34.065049,-84.064647,97,93,1,96,887,96,250,1,Road,Provider_Z,44.18,52.38,5.59,1,175.11,232.56,5281.54
2025-01-03,WH_EAST,SKU_G,Electronics,C7120,Suburban,33.99393,-83.065279,120,120,4,124,614,85,242,0,Air,Provider_X,116.92,220.9,6.41,1,213.18,282.1,7971.73
2025-01-03,WH_EAST,SKU_D,Electronics,C1295,Urban,33.130526,-84.270293,78,78,1,70,1017,141,239,0,Air,Provider_Z,68.72,130.08,10.87,1,183.87,247.37,4889.29
2025-01-03,WH_EAST,SKU_A,Electronics,C9510,Urban,34.25618,-83.913356,51,51,1,50,858,113,237,0,Rail,Provider_Z,68.26,63.25,13.42,1,197.44,264.7,3361.38
2025-01-03,WH_EAST,SKU_B,Household,C6381,Urban,33.577237,-84.125608,25,25,0,26,668,91,166,0,Road,Provider_Y,27.87,34.13,10.29,1,33.96,48.36,360.17
2025-01-03,WH_EAST,SKU_B,Household,C9810,Suburban,34.393852,-82.816513,92,87,1,101,644,88,211,1,Air,Provider_X,146.39,260.02,5.74,1,36.69,52.64,1374.85
2025-01-03,WH_EAST,SKU_B,Household,C9401,Suburban,33.688513,-84.392192,89,89,4,103,804,88,203,0,Road,Provider_Y,6.74,16.68,8.67,1,41.96,60.87,1624.86
2025-01-03,WH_EAST,SKU_B,Household,C3716,Urban,33.078954,-84.601545,71,70,0,70,658,80,201,1,Road,Provider_Y,74.28,82.78,8.48,1,43.56,62.26,1309.05
2025-01-03,WH_EAST,SKU_H,Household,C3014,Rural,33.392743,-86.0169,94,79,0,93,490,97,233,1,Road,Provider_X,149.64,151.14,10.64,1,38.13,53.82,1239.38
2025-01-04,WH_NORTH,SKU_C,Food,C6243,Rural,40.07292,-86.487128,124,124,2,140,857,123,266,0,Rail,Provider_Y,229.02,388.5,12.19,0,12.83,19.36,800.3
2025-01-04,WH_NORTH,SKU_G,Electronics,C3170,Urban,42.418337,-87.654222,90,80,2,89,774,109,233,1,Road,Provider_Z,60.02,63.91,6.56,0,185.29,243.8,4551.22
2025-01-04,WH_NORTH,SKU_B,Household,C7617,Suburban,42.517494,-88.804126,67,67,2,70,762,106,193,0,Rail,Provider_Y,123.37,81.82,6.9,1,37.73,53.29,1016.1
2025-01-04,WH_NORTH,SKU_F,Food,C2770,Urban,41.526098,-88.028115,181,181,3,199,411,106,246,0,Rail,Provider_X,51.57,52.46,7.9,1,13.28,20.21,1239.91
2025-01-04,WH_NORTH,SKU_D,Electronics,C7836,Rural,41.643504,-88.938525,61,61,1,50,909,75,195,0,Road,Provider_Y,121.18,121.82,9.89,1,199.89,261.82,3707.95
2025-01-04,WH_NORTH,SKU_H,Household,C2450,Urban,42.537811,-88.42404,68,68,1,74,779,110,204,0,Rail,Provider_Y,95.94,201.44,13.39,1,36.97,54.22,1159.84
