date,warehouse_id,sku_id,product_family,customer_id,customer_zone,customer_latitude,customer_longitude,units_ordered,units_shipped,returns_units,demand_forecast_units,inventory_on_hand_units,safety_stock_units,reorder_point_units,stockout_flag,transport_mode,logistics_provider,distance_km,shipment_cost_usd,order_lead_time_hours,on_time_flag,unit_cost_usd,selling_price_usd,gross_margin_usd
2025-01-02,WH_NORTH,SKU_D,Electronics,C9656,Urban,42.117167,-87.567029,83,83,1,81,652,104,274,0,Road,Provider_X,26.95,35.96,7.82,1,197.6,268.91,5850.01
2025-01-02,WH_NORTH,SKU_B,Household,C3253,Rural,41.737476,-87.915321,124,124,2,126,817,90,217,0,Road,Provider_Y,29.97,83.44,8.8,1,41.94,62.34,2500.33
2025-01-02,WH_NORTH,SKU_F,Food,C2793,Suburban,41.033352,-87.260568,81,81,0,83,735,117,217,0,Air,Provider_Y,100.26,186.06,4.04,1,11.14,17.46,511.63
2025-01-02,WH_NORTH,SKU_H,Household,C4797,Urban,42.376076,-87.485636,32,32,0,35,1005,90,180,0,Road,Provider_Y,54.53,57.95,4.48,1,32.46,46.41,446.47
2025-01-02,WH_NORTH,SKU_G,Electronics,C1516,Urban,42.425531,-87.681264,57,57,0,62,848,103,207,0,Air,Provider_Y,60.89,113.14,4.64,1,171.87,244.41,4134.59
2025-01-02,WH_NORTH,SKU_E,Household,C4035,Suburban,41.862454,-87.504222,95,95,0,91,782,69,194,0,Road,Provider_Z,11.08,38.5,10.11,1,48.41,70.28,2078.24
2025-01-02,WH_NORTH,SKU_H,Household,C9233,Rural,40.506038,-85.756107,88,88,2,93,777,103,242,0,Road,Provider_X,227.82,209.05,7.33,1,40.33,58.54,1574.32
2025-01-02,WH_NORTH,SKU_B,Household,C4698,Urban,41.532966,-87.505221,47,47,1,45,496,58,149,0,Road,Provider_X,37.95,27.82,11.45,1,35.43,54.23,871.26
2025-01-02,WH_SOUTH,SKU_H,Household,C7375,Urban,29.815977,-95.927957,95,95,1,104,1129,96,252,0,Air,Provider_Y,47.41,103.04,5.76,1,34.08,49.76,1477.43
2025-01-02,WH_SOUTH,SKU_H,Household,C4819,Rural,30.579625,-94.079231,61,61,0,63,800,152,247,0,Road,Provider_Y,145.08,144.65,11.21,1,34.4,50.6,988.19
2025-01-02,WH_SOUTH,SKU_F,Food,C2899,Urban,29.513052,-95.078618,46,46,1,45,902,103,170,0,Rail,Provider_X,35.89,30.27,15.56,1,9.9,15.64,260.58
2025-01-02,WH_SOUTH,SKU_G,Electronics,C7405,Urban,29.951949,-95.455379,92,92,1,99,872,106,236,0,Road,Provider_X,21.41,29.12,5.59,1,184.38,254.79,6412.42
2025-01-02,WH_SOUTH,SKU_H,Household,C8934,Urban,30.121424,-95.808489,54,54,0,49,639,126,217,0,Rail,Provider_Z,54.21,46.89,11.61,1,38.65,57.62,1024.56
2025-01-02,WH_SOUTH,SKU_G,Electronics,C2492,Suburban,30.419247,-95.536751,58,58,0,61,1039,118,225,0,Air,Provider_Y,73.03,106.15,4.24,1,175.33,241.57,3841.81
2025-01-02,WH_SOUTH,SKU_E,Household,C4224,Urban,30.750954,-95.323537,84,84,3,91,815,122,227,0,Air,Provider_Z,110.67,200.3,8.93,1,40.02,59.85,1623.49
2025-01-02,WH_SOUTH,SKU_A,Electronics,C5521,Suburban,28.501421,-95.479114,68,68,2,63,697,91,195,0,Air,Provider_Z,133.66,266.39,8.8,1,185.53,265.21,5288.5
2025-01-02,WH_SOUTH,SKU_G,Electronics,C8333,Suburban,31.633751,-94.305689,82,82,0,84,807,117,222,0,Air,Provider_Z,227.62,371.32,10.7,1,160.58,236.27,6206.25
2025-01-02,WH_SOUTH,SKU_H,Household,C2927,Urban,30.39063,-95.004943,87,87,1,88,599,144,320,0,Road,Provider_Z,76.89,84.92,7.22,1,43.77,63.88,1734.04
2025-01-02,WH_SOUTH,SKU_A,Electronics,C4410,Urban,29.334999,-95.365713,64,64,0,64,601,148,236,0,Road,Provider_X,50.02,54.36,5.32,1,196.99,265.8,4403.39
2025-01-02,WH_SOUTH,SKU_C,Food,C9194,Urban,29.425639,-96.065836,47,47,1,50,966,102,245,0,Road,Provider_X,68.19,65.26,6.89,0,11.23,17.55,292.76
2025-01-02,WH_SOUTH,SKU_F,Food,C5983,Suburban,30.096771,-94.788896,89,89,0,90,602,55,200,0,Road,Provider_Y,62.59,76.51,11.09,1,13.3,19.93,589.84
2025-01-02,WH_SOUTH,SKU_D,Electronics,C1707,Urban,30.712351,-95.203705,39,39,1,44,561,86,166,0,Air,Provider_Y,104.99,189.3,5.06,1,162.57,224.2,2346.91
2025-01-02,WH_SOUTH,SKU_F,Food,C1900,Urban,29.329415,-94.858232,39,39,0,37,1059,100,205,0,Air,Provider_Y,62.77,118.05,6.05,1,12.35,19.7,286.66
2025-01-02,WH_EAST,SKU_E,Household,C6244,Urban,33.483751,-84.543,62,62,0,70,645,76,153,0,Air,Provider_Y,31.85,70.56,9.33,1,38.24,56.36,1123.69
2025-01-02,WH_EAST,SKU_A,Electronics,C5878,Urban,33.878992,-84.221371,43,43,0,42,688,133,240,0,Road,Provider_Z,19.59,24.73,9.63,0,189.5,255.27,2828.12
2025-01-02,WH_EAST,SKU_D,Electronics,C5261,Suburban,33.664939,-84.955116,39,39,0,38,726,147,237,0,Air,Provider_Z,49.37,91.76,5.78,1,179.55,240.38,2372.52
2025-01-02,WH_EAST,SKU_H,Household,C2662,Urban,34.681201,-83.725796,59,59,0,57,499,69,153,0,Rail,Provider_Y,112.64,105.61,19.47,1,37.24,54.72,1031.07
2025-01-02,WH_EAST,SKU_B,Household,C2554,Urban,33.578283,-84.263554,109,109,2,110,1178,109,265,0,Air,Provider_X,20.86,59.32,8.65,1,34.47,49.25,1587.01
2025-01-02,WH_EAST,SKU_E,Household,C4496,Urban,33.748299,-84.655845,55,55,1,60,928,53,143,0,Road,Provider_Z,21.47,27.27,9.61,1,39.07,57.25,986.32
2025-01-02,WH_EAST,SKU_G,Electronics,C2987,Urban,34.520126,-85.447502,53,53,0,57,821,140,218,0,Rail,Provider_Y,122.74,100.76,8.69,1,175.42,253.95,4161.99
2025-01-02,WH_EAST,SKU_G,Electronics,C5147,Urban,33.730832,-84.707241,44,44,0,40,833,127,234,0,Road,Provider_X,28.35,31.23,4.91,1,179.68,252.16,3188.74
2025-01-02,WH_EAST,SKU_E,Household,C9962,Urban,33.897861,-83.969989,108,108,2,110,1117,96,236,0,Rail,Provider_Z,40.19,45.03,6.94,0,37.48,55.39,1907.69
2025-01-02,WH_EAST,SKU_H,Household,C7400,Suburban,33.85999,-83.492106,81,81,1,78,1137,100,205,0,Road,Provider_Y,76.24,88.87,4.83,1,37.98,55.49,1405.06
2025-01-02,WH_EAST,SKU_H,Household,C1634,Suburban,33.185365,-83.531898,66,66,0,68,517,91,183,0,Rail,Provider_Y,97.99,87.11,10.76,1,40.17,60.79,1361.26
2025-01-02,WH_EAST,SKU_A,Electronics,C9583,Urban,33.746739,-84.414617,87,87,2,86,671,108,222,0,Rail,Provider_X,4.91,12.33,9.3,1,193.95,262.55,5832.92
2025-01-02,WH_EAST,SKU_G,Electronics,C6984,Urban,33.459187,-85.135585,72,72,0,68,1008,116,227,0,Road,Provider_Y,68.29,76.35,6.21,1,179.37,245.62,4770.0
2025-01-02,WH_EAST,SKU_D,Electronics,C8440,Suburban,33.27981,-83.471646,40,40,0,40,381,67,170,0,Air,Provider_Z,94.0,155.57,4.0,1,164.87,238.26,2935.68
2025-01-02,WH_EAST,SKU_B,Household,C2567,Urban,33.383058,-84.160997,49,49,0,50,893,100,164,0,Road,Provider_Y,43.41,52.82,6.79,1,38.65,55.67,834.28
2025-01-03,WH_NORTH,SKU_B,Household,C5068,Urban,41.494271,-86.998752,91,91,0,97,771,102,234,0,Air,Provider_Y,65.9,287.11,4.86,1,37.17,53.77,1510.91
2025-01-03,WH_NORTH,SKU_H,Household,C5667,Urban,42.091985,-87.770109,82,82,3,86,777,81,192,0,Road,Provider_Z,27.32,24.98,15.09,1,29.99,42.86,1023.59
2025-01-03,WH_NORTH,SKU_B,Household,C6552,Rural,41.40438,-88.099686,75,75,1,76,739,130,215,0,Road,Provider_Y,68.68,72.6,4.96,1,40.61,60.6,1485.06
2025-01-03,WH_NORTH,SKU_D,Electronics,C9167,Suburban,41.537244,-88.516828,137,137,3,142,853,78,247,0,Road,Provider_Y,84.41,98.9,4.7,1,193.69,257.27,8506.67
2025-01-03,WH_NORTH,SKU_F,Food,C1613,Urban,41.954192,-86.761192,118,118,2,122,965,64,197,0,Road,Provider_Y,72.0,93.12,4.66,1,11.76,18.17,747.88
2025-01-03,WH_NORTH,SKU_D,Electronics,C5456,Urban,42.270359,-88.510691,61,61,0,58,699,89,272,0,Road,Provider_X,81.4,90.97,4.75,1,179.69,245.36,4005.98
2025-01-03,WH_NORTH,SKU_G,Electronics,C8277,Urban,41.860303,-87.440646,89,89,0,84,726,62,170,0,Air,Provider_Y,16.33,50.8,4.24,1,163.3,220.81,5118.44
2025-01-03,WH_NORTH,SKU_C,Food,C6942,Rural,43.237815,-88.173051,70,70,0,71,903,49,164,0,Rail,Provider_Y,163.0,128.82,13.04,1,10.13,16.21,424.95
2025-01-03,WH_NORTH,SKU_B,Household,C6548,Urban,41.735001,-87.233656,44,44,1,41,536,119,191,0,Road,Provider_Z,36.97,39.77,9.2,1,37.29,54.24,732.4
2025-01-03,WH_NORTH,SKU_C,Food,C6851,Urban,41.632445,-88.223722,88,88,0,91,538,73,188,0,Road,Provider_Z,57.57,45.4,5.57,1,13.37,20.99,671.25
2025-01-03,WH_NORTH,SKU_H,Household,C5175,Rural,42.419535,-87.100716,81,81,1,82,976,83,216,0,Rail,Provider_Y,75.9,71.66,8.11,1,38.38,54.87,1322.96
2025-01-03,WH_NORTH,SKU_D,Electronics,C5437,Urban,42.861906,-87.982899,74,74,1,76,920,50,172,0,Rail,Provider_X,111.03,87.74,6.31,1,169.7,240.58,5185.62
2025-01-03,WH_NORTH,SKU_A,Electronics,C9593,Suburban,42.075066,-88.660371,44,44,1,50,742,129,248,0,Road,Provider_Y,93.3,214.27,6.0,1,179.8,243.1,2722.38
2025-01-03,WH_NORTH,SKU_B,Household,C1072,Suburban,41.126331,-87.972999,52,52,1,56,991,82,203,0,Rail,Provider_Y,85.92,70.76,12.77,1,37.08,53.86,859.67
2025-01-03,WH_NORTH,SKU_H,Household,C7512,Suburban,42.29333,-87.817241,70,70,1,76,622,148,242,0,Road,Provider_Y,48.59,58.4,7.7,1,42.77,64.45,1502.63
2025-01-03,WH_SOUTH,SKU_G,Electronics,C2758,Urban,29.776654,-95.413839,123,123,7,127,1010,117,274,0,Air,Provider_X,4.87,33.45,6.74,1,190.09,254.83,7496.89
2025-01-03,WH_SOUTH,SKU_F,Food,C5613,Urban,29.008494,-95.149491,61,61,0,61,865,106,238,0,Air,Provider_Y,84.67,156.81,4.96,1,11.53,18.08,399.5
2025-01-03,WH_SOUTH,SKU_F,Food,C2170,Suburban,29.603619,-95.257121,68,68,2,68,976,105,247,0,Road,Provider_Z,19.93,21.43,7.3,1,12.92,20.27,490.93
2025-01-03,WH_SOUTH,SKU_A,Electronics,C9108,Urban,29.769823,-96.081212,91,91,2,93,807,162,261,0,Air,Provider_Y,59.96,137.51,7.37,1,179.37,244.98,5844.64
2025-01-03,WH_SOUTH,SKU_B,Household,C2813,Rural,30.554686,-94.393893,48,48,1,48,883,76,136,0,Rail,Provider_X,123.34,87.51,6.94,1,44.27,65.61,1009.1
2025-01-03,WH_SOUTH,SKU_A,Electronics,C1422,Rural,29.986834,-95.106496,102,102,1,105,836,76,206,0,Road,Provider_Y,36.72,47.0,4.82,1,182.11,248.69,6727.61
2025-01-03,WH_SOUTH,SKU_G,Electronics,C1018,Urban,29.179867,-94.932051,93,93,2,93,1204,112,293,0,Rail,Provider_Y,73.64,65.55,5.45,1,159.16,222.69,5797.15
2025-01-03,WH_SOUTH,SKU_G,Electronics,C9196,Urban,29.442321,-96.221838,65,65,0,70,872,102,191,0,Air,Provider_Y,77.59,147.36,4.0,1,191.48,255.61,4168.43
2025-01-03,WH_SOUTH,SKU_A,Electronics,C1363,Suburban,28.984782,-94.458422,76,76,0,73,1196,79,188,0,Air,Provider_Y,112.19,218.24,4.0,1,184.37,254.12,5301.11
2025-01-03,WH_SOUTH,SKU_E,Household,C7129,Urban,29.238881,-95.643442,113,113,0,133,1087,131,281,0,Road,Provider_Z,64.06,75.42,10.86,1,37.8,56.05,2062.67
2025-01-03,WH_SOUTH,SKU_D,Electronics,C9110,Rural,29.446655,-95.860604,73,73,4,80,645,93,220,0,Rail,Provider_Y,58.95,49.55,6.05,1,167.15,238.76,4993.12
2025-01-03,WH_SOUTH,SKU_D,Electronics,C3715,Urban,29.552448,-95.465243,30,30,0,32,720,97,165,0,Road,Provider_Y,26.3,31.25,4.79,1,183.06,247.61,1936.66
2025-01-03,WH_SOUTH,SKU_A,Electronics,C9958,Urban,29.905891,-95.403229,74,74,2,79,616,106,217,0,Air,Provider_X,16.43,43.25,5.95,1,173.51,247.88,5381.95
2025-01-03,WH_SOUTH,SKU_E,Household,C7428,Suburban,30.356654,-96.388225,57,57,1,59,1034,77,194,0,Road,Provider_Z,106.55,102.05,9.77,1,46.2,67.25,1183.25
2025-01-03,WH_SOUTH,SKU_E,Household,C1038,Suburban,31.041085,-96.613688,68,68,1,67,1084,102,194,0,Rail,Provider_X,171.95,123.68,14.68,1,34.52,52.19,1189.56
2025-01-03,WH_EAST,SKU_C,Food,C3208,Rural,34.064851,-82.61863,101,101,0,107,941,125,255,0,Road,Provider_X,165.08,148.51,11.28,1,11.94,18.78,690.62
2025-01-03,WH_EAST,SKU_H,Household,C1427,Urban,33.572538,-84.510174,97,97,3,95,1037,64,236,0,Road,Provider_Z,21.39,29.53,5.07,1,37.11,54.04,1603.53
2025-01-03,WH_EAST,SKU_G,Electronics,C8180,Suburban,33.512008,-83.238663,72,72,2,73,472,149,258,0,Rail,Provider_Y,101.08,93.51,11.69,1,140.37,191.19,3560.54
2025-01-03,WH_EAST,SKU_A,Electronics,C3621,Suburban,34.195864,-84.665339,124,124,3,120,1055,82,229,0,Air,Provider_Y,56.3,92.55,9.58,1,186.24,250.12,7725.09
2025-01-03,WH_EAST,SKU_C,Food,C6417,Rural,33.078939,-86.103082,106,106,2,111,974,157,266,0,Rail,Provider_Y,169.15,149.4,10.85,1,11.84,18.22,667.84
2025-01-03,WH_EAST,SKU_B,Household,C3285,Urban,33.934205,-84.669959,55,55,1,57,1044,27,131,0,Air,Provider_Z,30.39,62.07,4.0,1,39.1,57.94,1022.49
2025-01-03,WH_EAST,SKU_G,Electronics,C9058,Urban,34.065199,-84.066335,92,92,0,84,934,94,240,0,Rail,Provider_Y,42.97,44.34,5.28,1,173.94,241.47,6211.85
2025-01-03,WH_EAST,SKU_G,Electronics,C7120,Suburban,33.984378,-83.064059,112,112,3,107,624,83,233,0,Rail,Provider_X,118.33,93.08,9.79,1,202.65,281.88,8660.55
2025-01-03,WH_EAST,SKU_D,Electronics,C1295,Urban,33.142804,-84.269283,81,81,3,77,1140,138,230,0,Rail,Provider_Y,69.52,59.25,15.06,1,181.81,247.05,5093.16
2025-01-03,WH_EAST,SKU_A,Electronics,C9510,Urban,34.25274,-83.923338,48,48,1,49,962,111,228,0,Air,Provider_Y,66.23,146.31,8.01,1,194.8,264.81,3292.4
2025-01-03,WH_EAST,SKU_B,Household,C6381,Urban,33.570642,-84.128572,26,26,0,28,714,90,160,0,Rail,Provider_X,28.36,25.16,12.62,1,33.02,49.21,420.99
2025-01-03,WH_EAST,SKU_B,Household,C9810,Suburban,34.394276,-82.820186,85,80,1,80,749,86,204,1,Rail,Provider_Z,154.08,113.74,9.13,1,34.78,54.36,1553.52
2025-01-03,WH_EAST,SKU_B,Household,C9401,Suburban,33.680573,-84.385091,88,88,4,93,879,86,195,0,Road,Provider_X,6.92,15.21,8.88,1,41.38,60.98,1666.82
2025-01-03,WH_EAST,SKU_B,Household,C3716,Urban,33.079197,-84.605754,68,68,0,63,692,79,193,0,Road,Provider_X,74.95,75.35,9.05,1,42.89,64.68,1481.82
2025-01-03,WH_EAST,SKU_H,Household,C3014,Rural,33.392819,-86.008039,99,90,0,94,563,95,225,1,Rail,Provider_X,148.37,120.32,10.97,1,37.02,56.28,1733.75
2025-01-04,WH_NORTH,SKU_C,Food,C6243,Rural,40.083017,-86.492138,97,97,2,98,749,121,256,0,Road,Provider_X,226.98,429.81,11.74,1,12.59,20.25,734.19
2025-01-04,WH_NORTH,SKU_G,Electronics,C3170,Urban,42.413242,-87.651748,93,93,3,89,807,107,225,0,Air,Provider_Y,58.91,118.42,4.0,1,178.57,256.96,7102.31
2025-01-04,WH_NORTH,SKU_B,Household,C7617,Suburban,42.533548,-88.813791,68,68,2,69,842,104,186,0,Rail,Provider_X,118.12,73.34,6.94,1,36.58,54.46,1189.66
2025-01-04,WH_NORTH,SKU_F,Food,C2770,Urban,41.518814,-88.030872,152,144,3,144,375,104,237,1,Rail,Provider_Y,51.29,54.96,8.12,1,12.87,20.49,1084.01
2025-01-04,WH_NORTH,SKU_D,Electronics,C7836,Rural,41.653601,-88.936036,60,60,1,65,976,73,188,0,Road,Provider_Z,120.63,113.98,10.61,0,194.37,261.94,3986.27
