date,warehouse_id,sku_id,product_family,customer_id,customer_zone,customer_latitude,customer_longitude,units_ordered,units_shipped,returns_units,demand_forecast_units,inventory_on_hand_units,safety_stock_units,reorder_point_units,stockout_flag,transport_mode,logistics_provider,distance_km,shipment_cost_usd,order_lead_time_hours,on_time_flag,unit_cost_usd,selling_price_usd,gross_margin_usd
2025-01-01,WH_SOUTH,SKU_H,Household,C4242,Suburban,29.617559,-94.853268,78,78,1,87,899,140,282,0,Road,Provider_Z,46.26,67.08,7.74,1,44.5,68.04,1820.5
2025-01-01,WH_SOUTH,SKU_F,Food,C5633,Urban,29.495029,-95.504365,44,44,0,44,616,105,225,0,Road,Provider_Y,31.05,29.9,12.76,1,13.69,22.35,381.22
2025-01-01,WH_SOUTH,SKU_D,Electronics,C8958,Suburban,29.927308,-94.502392,60,60,1,60,854,60,167,0,Road,Provider_Z,74.54,97.72,6.04,1,197.8,279.38,4825.93
2025-01-01,WH_EAST,SKU_B,Household,C1061,Rural,33.697268,-83.132508,65,65,1,65,953,150,264,0,Road,Provider_Z,112.08,126.96,11.12,0,46.9,70.54,1519.91
2025-01-01,WH_EAST,SKU_E,Household,C7469,Suburban,34.450693,-84.288816,74,74,0,73,913,62,193,0,Road,Provider_Y,79.47,96.97,9.76,1,49.26,72.97,1754.59
2025-01-01,WH_EAST,SKU_A,Electronics,C4051,Urban,33.66365,-84.258701,80,72,1,81,502,89,207,1,Road,Provider_Y,14.66,29.94,14.93,1,206.33,290.88,6016.04
2025-01-01,WH_EAST,SKU_C,Food,C7738,Rural,33.344645,-83.817087,62,58,1,59,176,112,223,1,Road,Provider_Z,68.6,55.14,6.36,1,11.99,19.3,419.88
2025-01-01,WH_EAST,SKU_F,Food,C8543,Suburban,33.171719,-84.631621,87,87,1,93,857,85,241,0,Road,Provider_Y,67.65,89.99,7.11,1,11.89,19.79,682.82
2025-01-01,WH_EAST,SKU_F,Food,C8907,Rural,33.154617,-86.68677,62,62,1,56,675,72,178,0,Rail,Provider_X,214.84,183.21,15.61,1,12.93,21.35,517.5
2025-01-01,WH_EAST,SKU_C,Food,C8463,Suburban,34.021451,-85.282867,53,53,1,63,628,123,249,0,Road,Provider_Z,81.92,204.11,8.8,1,12.99,20.99,419.58
2025-01-01,WH_EAST,SKU_D,Electronics,C2353,Rural,34.117192,-84.586188,37,37,0,32,752,75,163,0,Road,Provider_Y,45.68,53.89,5.76,1,208.33,294.61,3192.41
2025-01-01,WH_EAST,SKU_B,Household,C4706,Urban,33.915328,-84.229204,20,20,0,20,822,79,133,0,Road,Provider_Y,21.87,20.6,13.07,1,45.57,71.69,522.54
2025-01-01,WH_EAST,SKU_G,Electronics,C4819,Urban,33.151952,-84.668946,52,52,1,59,632,90,211,0,Rail,Provider_Y,69.83,75.31,18.44,0,211.85,315.9,5336.51
2025-01-01,WH_EAST,SKU_G,Electronics,C9220,Suburban,34.859309,-82.38306,50,50,0,56,641,90,198,0,Road,Provider_Z,206.3,249.26,19.56,1,223.92,317.54,4681.24
2025-01-01,WH_EAST,SKU_C,Food,C3151,Urban,33.752493,-84.168235,40,40,0,38,988,97,187,0,Air,Provider_Y,18.62,46.12,7.48,1,13.75,21.74,319.58
2025-01-01,WH_EAST,SKU_C,Food,C4177,Urban,33.946537,-84.176071,41,41,1,41,746,143,260,0,Air,Provider_Y,27.08,68.13,9.72,1,11.27,18.81,305.2
2025-01-01,WH_EAST,SKU_C,Food,C3742,Urban,33.89261,-84.210728,77,77,1,76,914,76,191,0,Road,Provider_Y,21.22,24.97,5.55,1,12.24,19.62,563.89
2025-01-01,WH_EAST,SKU_H,Household,C4220,Urban,33.54172,-83.796031,81,81,2,80,702,90,228,0,Rail,Provider_Z,55.43,62.94,18.7,1,47.35,71.29,1905.77
2025-01-02,WH_NORTH,SKU_F,Food,C1070,Suburban,43.315135,-87.958759,101,101,2,96,869,79,205,0,Road,Provider_Z,162.99,181.79,11.42,1,12.11,19.42,730.6
2025-01-02,WH_NORTH,SKU_F,Food,C5941,Urban,42.386722,-87.709898,48,48,1,49,1211,101,197,0,Road,Provider_Z,54.81,130.21,6.04,1,13.03,21.98,425.06
2025-01-02,WH_NORTH,SKU_B,Household,C4443,Suburban,41.594362,-86.544372,52,52,1,46,943,87,177,0,Air,Provider_Z,96.83,210.23,8.24,1,45.79,70.11,1248.53
2025-01-02,WH_NORTH,SKU_C,Food,C6676,Suburban,42.3062,-89.248176,48,48,1,49,1144,51,173,0,Road,Provider_Z,142.27,147.69,6.23,1,15.57,25.53,472.63
2025-01-02,WH_NORTH,SKU_C,Food,C5363,Suburban,42.651238,-87.585694,77,77,0,76,980,83,198,0,Air,Provider_Y,88.31,203.65,4.27,1,11.9,19.82,610.29
2025-01-02,WH_NORTH,SKU_F,Food,C1453,Suburban,41.126647,-88.422031,78,78,1,82,902,84,198,0,Air,Provider_Y,111.86,547.32,4.0,1,15.11,24.11,696.18
2025-01-02,WH_NORTH,SKU_H,Household,C2876,Suburban,41.867739,-88.208719,49,49,0,49,479,112,194,0,Road,Provider_Z,47.94,56.4,13.28,1,44.27,68.57,1190.82
2025-01-02,WH_NORTH,SKU_D,Electronics,C9656,Urban,42.116077,-87.579225,75,75,0,70,581,98,264,0,Air,Provider_Y,26.89,82.71,6.13,1,227.14,331.29,7811.01
2025-01-02,WH_NORTH,SKU_B,Household,C3253,Rural,41.7445,-87.91544,106,106,2,117,770,85,209,0,Road,Provider_X,29.12,91.24,11.0,1,49.6,73.67,2516.51
2025-01-02,WH_NORTH,SKU_F,Food,C2793,Suburban,41.029314,-87.239527,65,62,0,56,660,110,209,1,Road,Provider_Z,98.86,107.0,6.87,1,12.32,20.37,499.34
2025-01-02,WH_NORTH,SKU_H,Household,C4797,Urban,42.374148,-87.486406,27,27,0,27,970,85,173,0,Road,Provider_Y,54.1,68.13,5.55,1,38.16,57.55,523.44
2025-01-02,WH_NORTH,SKU_G,Electronics,C1516,Urban,42.420975,-87.677838,54,54,0,56,774,97,199,0,Air,Provider_Z,60.65,126.66,5.68,1,199.95,288.28,4769.74
2025-01-02,WH_NORTH,SKU_E,Household,C4035,Suburban,41.869438,-87.49955,76,76,0,75,767,65,187,0,Rail,Provider_X,11.16,35.98,13.22,1,57.42,86.05,2175.33
2025-01-02,WH_NORTH,SKU_H,Household,C9233,Rural,40.508058,-85.752074,78,78,2,77,712,97,232,0,Rail,Provider_X,228.81,196.39,9.9,1,46.21,71.13,1911.87
2025-01-02,WH_NORTH,SKU_B,Household,C4698,Urban,41.539038,-87.501757,43,43,1,44,459,55,143,0,Road,Provider_Z,37.18,34.3,13.28,1,41.97,63.82,924.86
2025-01-02,WH_SOUTH,SKU_H,Household,C7375,Urban,29.821128,-95.926275,83,83,1,86,1083,91,242,0,Road,Provider_Y,47.38,64.37,9.15,1,39.39,60.42,1731.32
2025-01-02,WH_SOUTH,SKU_H,Household,C4819,Rural,30.578857,-94.069616,54,54,0,56,749,144,237,0,Road,Provider_X,152.18,158.9,13.43,1,40.87,61.55,1116.91
2025-01-02,WH_SOUTH,SKU_F,Food,C2899,Urban,29.516915,-95.087789,40,40,1,40,773,97,164,0,Road,Provider_Y,36.09,44.4,13.07,1,11.01,18.52,296.42
2025-01-02,WH_SOUTH,SKU_G,Electronics,C7405,Urban,29.949342,-95.461497,88,88,1,80,774,100,227,0,Road,Provider_Y,22.65,36.29,5.74,1,212.46,302.59,7857.18
2025-01-02,WH_SOUTH,SKU_H,Household,C8934,Urban,30.117668,-95.807566,46,46,0,43,625,119,209,0,Road,Provider_Z,52.96,64.69,11.28,1,43.72,66.59,1052.14
2025-01-02,WH_SOUTH,SKU_G,Electronics,C2492,Suburban,30.421803,-95.540132,50,50,0,42,884,111,216,0,Road,Provider_Z,77.41,65.12,7.83,0,206.79,290.39,4179.98
2025-01-02,WH_SOUTH,SKU_E,Household,C4224,Urban,30.756816,-95.330231,79,79,3,79,725,115,218,0,Air,Provider_Y,109.81,237.52,8.97,1,45.66,72.27,2054.13
2025-01-02,WH_SOUTH,SKU_A,Electronics,C5521,Suburban,28.508436,-95.470996,61,61,2,58,644,86,188,0,Air,Provider_X,140.23,300.72,9.14,1,217.99,312.45,5609.57
2025-01-02,WH_SOUTH,SKU_G,Electronics,C8333,Suburban,31.635889,-94.305706,72,72,0,69,797,110,213,0,Rail,Provider_X,226.72,186.34,17.34,0,189.23,269.62,5787.79
2025-01-02,WH_SOUTH,SKU_H,Household,C2927,Urban,30.379379,-94.994155,82,78,1,74,544,136,308,1,Road,Provider_X,75.27,96.04,7.24,1,51.52,79.85,2191.66
2025-01-02,WH_SOUTH,SKU_A,Electronics,C4410,Urban,29.312994,-95.355767,56,56,0,58,569,140,227,0,Rail,Provider_X,49.76,51.7,6.55,1,228.47,332.55,5828.51
2025-01-02,WH_SOUTH,SKU_C,Food,C9194,Urban,29.423594,-96.060039,39,39,1,37,843,96,235,0,Rail,Provider_X,65.42,58.16,9.12,1,12.21,20.03,300.85
2025-01-02,WH_SOUTH,SKU_F,Food,C5983,Suburban,30.1033,-94.805038,82,82,0,89,536,52,192,0,Road,Provider_Z,61.21,79.56,12.95,1,14.38,23.79,772.13
2025-01-02,WH_SOUTH,SKU_D,Electronics,C1707,Urban,30.710712,-95.203259,37,37,1,37,496,82,160,0,Road,Provider_Z,104.55,112.41,7.93,1,185.6,267.17,2953.1
2025-01-02,WH_SOUTH,SKU_F,Food,C1900,Urban,29.324524,-94.848334,35,35,0,35,998,95,197,0,Road,Provider_X,64.0,64.66,9.95,1,13.53,22.44,311.83
2025-01-02,WH_EAST,SKU_E,Household,C6244,Urban,33.482148,-84.545778,53,53,0,50,563,71,147,0,Road,Provider_X,32.04,41.0,14.11,1,44.46,69.31,1317.39
2025-01-02,WH_EAST,SKU_A,Electronics,C5878,Urban,33.881466,-84.220339,41,41,0,37,609,125,231,0,Air,Provider_Y,19.99,53.26,6.99,1,212.31,299.32,3567.64
2025-01-02,WH_EAST,SKU_D,Electronics,C5261,Suburban,33.67769,-84.959392,34,34,0,30,626,139,228,0,Road,Provider_Y,48.46,59.47,8.84,1,207.15,297.82,3082.89
2025-01-02,WH_EAST,SKU_H,Household,C2662,Urban,34.667494,-83.720233,59,59,0,59,461,65,147,0,Air,Provider_Y,115.54,271.58,13.45,1,42.45,65.63,1367.94
2025-01-02,WH_EAST,SKU_B,Household,C2554,Urban,33.579523,-84.265637,101,101,3,100,1052,103,255,0,Rail,Provider_Y,20.79,32.85,14.94,1,39.82,61.62,2160.6
2025-01-02,WH_EAST,SKU_E,Household,C4496,Urban,33.748175,-84.65056,51,51,1,52,838,50,137,0,Road,Provider_Y,22.63,32.59,9.65,1,44.94,71.11,1318.88
2025-01-02,WH_EAST,SKU_G,Electronics,C2987,Urban,34.527403,-85.439112,47,47,0,46,743,133,210,0,Rail,Provider_Z,120.51,115.36,11.4,1,208.72,289.6,3801.51
2025-01-02,WH_EAST,SKU_G,Electronics,C5147,Urban,33.720029,-84.712215,38,38,0,40,755,120,225,0,Road,Provider_Y,28.0,39.84,5.4,1,211.88,305.85,3570.9
2025-01-02,WH_EAST,SKU_E,Household,C9962,Urban,33.908835,-83.949666,91,91,1,97,987,91,227,0,Road,Provider_Y,39.82,65.85,6.47,1,43.24,65.16,1979.13
2025-01-02,WH_EAST,SKU_H,Household,C7400,Suburban,33.852174,-83.492636,64,64,1,57,1032,95,197,0,Road,Provider_Z,79.54,97.72,5.63,1,43.4,68.56,1595.16
2025-01-02,WH_EAST,SKU_H,Household,C1634,Suburban,33.180037,-83.53253,54,54,0,54,461,86,176,0,Rail,Provider_Y,98.22,99.82,11.86,1,46.03,73.33,1474.07
2025-01-02,WH_EAST,SKU_A,Electronics,C9583,Urban,33.746633,-84.414157,78,78,2,86,600,102,213,0,Road,Provider_Z,4.85,18.57,9.11,1,230.19,321.1,6929.61
2025-01-02,WH_EAST,SKU_G,Electronics,C6984,Urban,33.458834,-85.124251,71,71,0,68,988,109,218,0,Air,Provider_X,65.39,153.04,5.21,1,210.22,295.67,6066.58
2025-01-02,WH_EAST,SKU_D,Electronics,C8440,Suburban,33.276535,-83.465409,37,37,0,36,362,63,164,0,Air,Provider_Z,95.29,185.36,4.15,1,196.43,280.63,3115.24
2025-01-02,WH_EAST,SKU_B,Household,C2567,Urban,33.391104,-84.14249,47,47,0,52,830,95,158,0,Air,Provider_Z,44.86,108.31,5.93,1,44.51,69.38,1168.6
2025-01-03,WH_NORTH,SKU_B,Household,C5068,Urban,41.489851,-86.990954,83,83,1,70,740,96,225,0,Air,Provider_Y,68.08,336.65,5.38,1,43.58,66.43,1880.76
2025-01-03,WH_NORTH,SKU_H,Household,C5667,Urban,42.101304,-87.767032,74,74,3,73,673,76,185,0,Road,Provider_Y,26.48,30.08,15.08,1,34.75,52.31,1263.22
2025-01-03,WH_NORTH,SKU_B,Household,C6552,Rural,41.389379,-88.08128,57,57,1,61,705,122,207,0,Air,Provider_Y,70.4,158.07,4.0,1,47.79,72.71,1403.77
2025-01-03,WH_NORTH,SKU_D,Electronics,C9167,Suburban,41.533635,-88.505169,113,106,3,117,773,73,237,1,Road,Provider_Z,84.75,108.81,6.21,1,221.44,313.03,9476.21
2025-01-03,WH_NORTH,SKU_F,Food,C1613,Urban,41.957477,-86.756677,99,99,2,101,837,60,190,0,Air,Provider_Y,70.82,191.29,4.0,1,13.06,21.41,817.05
2025-01-03,WH_NORTH,SKU_D,Electronics,C5456,Urban,42.278053,-88.502192,57,53,0,57,629,84,262,1,Road,Provider_X,84.77,102.4,5.57,1,202.28,294.33,4878.87
2025-01-03,WH_NORTH,SKU_G,Electronics,C8277,Urban,41.857762,-87.4354,80,80,0,81,700,58,164,0,Air,Provider_Z,16.54,55.68,5.0,1,185.99,272.64,6932.32
2025-01-03,WH_NORTH,SKU_C,Food,C6942,Rural,43.22368,-88.164108,57,57,0,60,817,46,158,0,Rail,Provider_Z,164.08,142.56,16.14,1,11.66,18.12,368.54
2025-01-03,WH_NORTH,SKU_B,Household,C6548,Urban,41.747147,-87.226075,38,38,1,38,467,112,184,0,Road,Provider_X,37.15,43.72,10.77,1,42.67,66.45,888.41
2025-01-03,WH_NORTH,SKU_C,Food,C6851,Urban,41.636514,-88.224003,86,86,0,75,480,69,181,0,Air,Provider_X,56.64,89.02,4.28,1,14.74,23.86,784.24
2025-01-03,WH_NORTH,SKU_H,Household,C5175,Rural,42.413427,-87.081721,64,64,1,66,898,79,208,0,Air,Provider_X,78.8,176.1,5.67,1,45.21,68.74,1490.06
2025-01-03,WH_NORTH,SKU_D,Electronics,C5437,Urban,42.856382,-87.989645,66,66,1,71,865,47,166,0,Air,Provider_Y,109.06,257.56,4.42,1,204.15,284.94,5261.07
2025-01-03,WH_NORTH,SKU_A,Electronics,C9593,Suburban,42.076591,-88.654557,42,42,1,46,773,121,238,0,Road,Provider_Y,89.57,250.65,6.94,1,210.33,296.78,3557.36
2025-01-03,WH_NORTH,SKU_B,Household,C1072,Suburban,41.126209,-87.966989,45,45,1,41,889,78,195,0,Rail,Provider_X,87.14,77.06,14.68,0,43.68,66.81,1025.6
2025-01-03,WH_NORTH,SKU_H,Household,C7512,Suburban,42.286131,-87.84124,60,60,1,56,575,140,232,0,Road,Provider_Y,49.86,68.14,8.64,1,49.91,77.34,1628.41
2025-01-03,WH_SOUTH,SKU_G,Electronics,C2758,Urban,29.770789,-95.403956,111,111,6,108,964,110,264,0,Road,Provider_Y,5.01,22.86,10.0,1,222.14,316.24,9978.79
2025-01-03,WH_SOUTH,SKU_F,Food,C5613,Urban,29.004289,-95.154223,53,53,0,56,836,100,229,0,Road,Provider_X,80.13,87.09,7.73,1,12.82,21.39,454.25
2025-01-03,WH_SOUTH,SKU_F,Food,C2170,Suburban,29.590827,-95.264814,65,65,2,66,883,99,237,0,Road,Provider_Y,21.57,24.58,7.6,1,14.26,23.33,579.8
2025-01-03,WH_SOUTH,SKU_A,Electronics,C9108,Urban,29.780474,-96.082135,71,71,1,67,787,153,251,0,Air,Provider_Y,59.71,156.87,8.12,1,204.63,291.42,6090.52
2025-01-03,WH_SOUTH,SKU_B,Household,C2813,Rural,30.548726,-94.401021,38,38,1,37,831,71,131,0,Rail,Provider_Z,127.09,105.77,7.67,0,51.41,79.94,1066.15
2025-01-03,WH_SOUTH,SKU_A,Electronics,C1422,Rural,30.001848,-95.111095,86,86,1,85,722,71,198,0,Air,Provider_Z,36.57,98.77,4.66,1,214.99,301.95,7403.41
2025-01-03,WH_SOUTH,SKU_G,Electronics,C1018,Urban,29.171701,-94.934255,86,82,2,86,1119,106,282,1,Road,Provider_Y,73.28,95.46,4.94,1,190.05,260.7,5660.21
2025-01-03,WH_SOUTH,SKU_G,Electronics,C9196,Urban,29.452263,-96.215368,59,59,0,61,688,96,184,0,Air,Provider_X,77.87,159.03,4.08,1,223.53,321.36,5772.1
2025-01-03,WH_SOUTH,SKU_A,Electronics,C1363,Suburban,28.992507,-94.459893,66,66,0,60,1074,74,181,0,Road,Provider_Y,113.04,140.43,5.81,1,219.47,307.77,5827.56
2025-01-03,WH_SOUTH,SKU_E,Household,C7129,Urban,29.238579,-95.648097,99,96,0,109,1010,123,271,1,Air,Provider_X,60.76,158.5,7.97,1,44.69,68.44,2279.49
2025-01-03,WH_SOUTH,SKU_D,Electronics,C9110,Rural,29.439852,-95.866974,54,54,3,52,594,88,212,0,Air,Provider_Z,58.87,124.91,4.64,1,194.08,284.06,4655.34
2025-01-03,WH_SOUTH,SKU_D,Electronics,C3715,Urban,29.530413,-95.460965,26,26,0,25,673,92,159,0,Air,Provider_X,26.78,62.06,4.02,1,212.58,301.17,2303.28
2025-01-03,WH_SOUTH,SKU_A,Electronics,C9958,Urban,29.910065,-95.415718,67,67,2,68,551,100,209,0,Air,Provider_Z,16.96,52.82,6.25,1,203.62,285.4,5336.86
2025-01-03,WH_SOUTH,SKU_E,Household,C7428,Suburban,30.35815,-96.37063,51,51,1,43,868,72,187,0,Rail,Provider_Z,110.6,95.74,12.97,1,52.86,82.11,1473.23
2025-01-03,WH_SOUTH,SKU_E,Household,C1038,Suburban,31.031046,-96.605048,59,59,1,60,892,96,187,0,Rail,Provider_X,173.23,148.09,16.81,1,41.33,62.73,1247.98
2025-01-03,WH_EAST,SKU_C,Food,C3208,Rural,34.063611,-82.608659,93,93,0,85,815,118,245,0,Rail,Provider_Z,158.67,143.66,14.16,1,13.53,22.0,787.72
2025-01-03,WH_EAST,SKU_H,Household,C1427,Urban,33.571005,-84.504689,83,83,2,89,852,60,227,0,Rail,Provider_Y,21.98,30.41,6.09,1,44.84,66.88,1797.85
2025-01-03,WH_EAST,SKU_G,Electronics,C8180,Suburban,33.509928,-83.235061,62,62,2,58,412,141,248,0,Road,Provider_X,103.86,121.8,12.28,1,162.16,227.51,3938.27
2025-01-03,WH_EAST,SKU_A,Electronics,C3621,Suburban,34.201648,-84.668297,107,107,3,118,989,78,220,0,Rail,Provider_Y,57.03,46.93,16.87,1,213.04,300.48,9132.53
2025-01-03,WH_EAST,SKU_C,Food,C6417,Rural,33.086979,-86.094692,91,87,2,102,862,148,256,1,Road,Provider_Y,173.12,206.9,10.91,1,13.44,21.41,683.32
2025-01-03,WH_EAST,SKU_B,Household,C3285,Urban,33.92555,-84.675949,48,48,1,46,927,26,126,0,Road,Provider_X,31.13,38.12,5.84,1,46.23,72.27,1233.63
2025-01-03,WH_EAST,SKU_G,Electronics,C9058,Urban,34.065049,-84.064647,77,77,0,80,862,89,231,0,Road,Provider_Z,41.75,60.78,5.91,1,203.21,289.82,6669.64
2025-01-03,WH_EAST,SKU_G,Electronics,C7120,Suburban,33.99393,-83.065279,91,91,3,88,581,79,224,0,Rail,Provider_X,118.72,106.43,11.01,1,231.73,345.46,10106.16
2025-01-03,WH_EAST,SKU_D,Electronics,C1295,Urban,33.130526,-84.270293,71,71,2,69,1042,131,221,0,Air,Provider_X,66.91,143.52,11.37,1,211.15,306.89,6649.64
2025-01-03,WH_EAST,SKU_A,Electronics,C9510,Urban,34.25618,-83.913356,49,49,1,49,834,105,219,0,Road,Provider_Y,70.39,92.2,11.77,1,227.09,324.1,4673.58
2025-01-03,WH_EAST,SKU_B,Household,C6381,Urban,33.577237,-84.125608,23,23,0,21,669,85,154,0,Rail,Provider_Z,29.53,30.31,14.89,1,38.22,58.73,471.58
2025-01-03,WH_EAST,SKU_B,Household,C9810,Suburban,34.393852,-82.816513,79,72,1,75,664,82,196,1,Air,Provider_Y,148.97,311.7,5.93,1,40.66,63.3,1615.93
2025-01-03,WH_EAST,SKU_B,Household,C9401,Suburban,33.688513,-84.392192,80,80,4,69,806,82,188,0,Road,Provider_Y,6.82,19.26,9.03,1,48.45,71.96,1813.04
2025-01-03,WH_EAST,SKU_B,Household,C3716,Urban,33.078954,-84.601545,58,58,0,55,630,74,186,0,Road,Provider_Y,74.69,96.47,8.8,1,50.76,76.49,1492.02
2025-01-03,WH_EAST,SKU_H,Household,C3014,Rural,33.392743,-86.0169,84,70,0,78,501,90,216,1,Rail,Provider_X,144.34,144.46,12.64,1,44.44,68.38,1675.79
2025-01-04,WH_NORTH,SKU_C,Food,C6243,Rural,40.07292,-86.487128,81,81,2,63,703,114,246,0,Rail,Provider_Y,229.8,441.56,14.53,1,14.59,22.78,653.21
2025-01-04,WH_NORTH,SKU_G,Electronics,C3170,Urban,42.418337,-87.654222,81,67,2,83,751,101,216,1,Road,Provider_Z,58.16,72.44,7.01,1,210.0,309.18,6498.39
2025-01-04,WH_NORTH,SKU_B,Household,C7617,Suburban,42.517494,-88.804126,60,60,2,59,784,98,179,0,Rail,Provider_Z,120.45,90.44,7.93,1,43.35,66.76,1374.3
2025-01-04,WH_NORTH,SKU_F,Food,C2770,Urban,41.526098,-88.028115,131,116,3,122,353,98,228,1,Road,Provider_Y,50.76,75.75,7.75,1,14.54,23.23,993.3
2025-01-04,WH_NORTH,SKU_D,Electronics,C7836,Rural,41.643504,-88.938525,51,51,1,57,838,69,181,0,Air,Provider_Y,117.52,253.01,7.69,1,224.41,322.55,4926.24
2025-01-04,WH_NORTH,SKU_H,Household,C2450,Urban,42.537811,-88.42404,60,60,1,65,789,102,189,0,Rail,Provider_Z,98.54,222.81,14.67,1,42.49,64.04,1277.64
