date,warehouse_id,sku_id,product_family,customer_id,customer_zone,customer_latitude,customer_longitude,units_ordered,units_shipped,returns_units,demand_forecast_units,inventory_on_hand_units,safety_stock_units,reorder_point_units,stockout_flag,transport_mode,logistics_provider,distance_km,shipment_cost_usd,order_lead_time_hours,on_time_flag,unit_cost_usd,selling_price_usd,gross_margin_usd
2025-01-02,WH_NORTH,SKU_H,Household,C4797,Urban,42.374148,-87.486406,32,32,0,32,945,88,178,0,Rail,Provider_X,54.09,44.72,6.72,1,33.04,44.46,365.37
2025-01-02,WH_NORTH,SKU_G,Electronics,C1516,Urban,42.420975,-87.677838,69,69,0,63,759,101,205,0,Road,Provider_X,58.24,59.38,7.67,1,180.48,217.75,2571.79
2025-01-02,WH_NORTH,SKU_E,Household,C4035,Suburban,41.869438,-87.49955,83,81,0,89,795,68,192,1,Rail,Provider_Z,10.95,32.84,13.54,1,50.36,70.63,1641.83
2025-01-02,WH_NORTH,SKU_H,Household,C9233,Rural,40.508058,-85.752074,94,94,3,101,791,101,239,0,Air,Provider_Y,226.61,435.72,5.71,1,42.01,54.48,1128.17
2025-01-02,WH_NORTH,SKU_B,Household,C4698,Urban,41.539038,-87.501757,46,46,2,41,484,57,148,0,Road,Provider_Y,38.03,31.5,12.63,1,37.09,52.07,663.38
2025-01-02,WH_SOUTH,SKU_H,Household,C7375,Urban,29.821128,-95.926275,99,99,1,103,1062,94,250,0,Road,Provider_Y,46.84,56.98,8.88,1,34.87,48.22,1309.93
2025-01-02,WH_SOUTH,SKU_H,Household,C4819,Rural,30.578857,-94.069616,64,61,0,56,762,149,244,1,Rail,Provider_Z,146.82,116.76,15.23,1,35.19,50.33,923.94
2025-01-02,WH_SOUTH,SKU_F,Food,C2899,Urban,29.516915,-95.087789,44,44,2,47,818,101,168,0,Road,Provider_X,34.61,37.61,14.5,1,10.09,14.8,200.24
2025-01-02,WH_SOUTH,SKU_G,Electronics,C7405,Urban,29.949342,-95.461497,120,120,6,130,830,104,234,0,Road,Provider_Z,22.23,31.32,6.52,1,190.59,231.37,4493.28
2025-01-02,WH_SOUTH,SKU_H,Household,C8934,Urban,30.117668,-95.807566,55,55,0,62,655,124,215,0,Road,Provider_Y,52.82,61.51,10.89,0,40.01,54.37,790.25
2025-01-02,WH_SOUTH,SKU_G,Electronics,C2492,Suburban,30.421803,-95.540132,68,68,0,74,950,116,223,0,Road,Provider_X,72.13,54.97,7.04,0,181.69,217.06,2405.25
2025-01-02,WH_SOUTH,SKU_E,Household,C4224,Urban,30.756816,-95.330231,89,89,5,89,768,120,225,0,Rail,Provider_X,110.0,86.41,15.26,0,40.54,56.11,1315.25
2025-01-02,WH_SOUTH,SKU_A,Electronics,C5521,Suburban,28.508436,-95.470996,85,85,12,82,690,89,193,0,Road,Provider_Y,136.81,157.31,11.39,1,195.04,235.2,2594.26
2025-01-02,WH_SOUTH,SKU_G,Electronics,C8333,Suburban,31.635889,-94.305706,96,96,0,104,779,114,219,0,Road,Provider_Y,221.87,219.79,14.31,1,169.21,207.86,3709.65
2025-01-02,WH_SOUTH,SKU_H,Household,C2927,Urban,30.379379,-94.994155,82,76,1,68,585,141,317,1,Rail,Provider_X,72.39,69.99,8.59,1,45.79,62.38,1244.77
2025-01-02,WH_SOUTH,SKU_A,Electronics,C4410,Urban,29.312994,-95.355767,72,72,0,75,599,145,234,0,Air,Provider_Y,47.75,112.54,4.0,1,203.82,248.75,3234.77
2025-01-02,WH_SOUTH,SKU_C,Food,C9194,Urban,29.423594,-96.060039,43,43,2,43,904,100,242,0,Road,Provider_Z,67.09,69.05,7.71,1,11.42,16.65,217.02
2025-01-02,WH_SOUTH,SKU_F,Food,C5983,Suburban,30.1033,-94.805038,87,87,0,80,531,54,198,0,Road,Provider_Y,61.25,75.52,11.74,1,13.13,20.24,618.57
2025-01-02,WH_SOUTH,SKU_D,Electronics,C1707,Urban,30.710712,-95.203259,50,50,5,43,532,85,164,0,Air,Provider_Y,106.38,194.19,5.21,1,166.77,201.34,1437.04
2025-01-02,WH_SOUTH,SKU_F,Food,C1900,Urban,29.324524,-94.848334,38,38,0,34,990,99,203,0,Air,Provider_X,65.14,111.18,6.76,1,12.58,19.02,244.71
2025-01-02,WH_EAST,SKU_E,Household,C6244,Urban,33.482148,-84.545778,58,58,0,62,617,74,152,0,Air,Provider_Z,31.98,70.81,10.83,0,39.88,55.1,882.64
2025-01-02,WH_EAST,SKU_A,Electronics,C5878,Urban,33.881466,-84.220339,56,56,0,52,658,130,238,0,Road,Provider_Z,21.05,24.75,10.95,1,189.67,236.59,2627.45
2025-01-02,WH_EAST,SKU_D,Electronics,C5261,Suburban,33.67769,-84.959392,52,48,0,48,665,144,235,1,Road,Provider_X,49.58,49.49,9.32,1,186.46,224.36,1819.35
2025-01-02,WH_EAST,SKU_H,Household,C2662,Urban,34.667494,-83.720233,65,65,0,69,445,68,152,0,Air,Provider_Y,112.8,244.73,13.13,1,38.25,53.1,965.07
2025-01-02,WH_EAST,SKU_B,Household,C2554,Urban,33.579523,-84.265637,109,99,4,96,1094,107,262,1,Rail,Provider_Z,20.93,27.52,16.82,1,34.66,48.39,1310.77
2025-01-02,WH_EAST,SKU_E,Household,C4496,Urban,33.748175,-84.65056,53,53,2,51,887,52,141,0,Rail,Provider_X,22.13,21.91,12.23,1,39.84,56.88,875.3
2025-01-02,WH_EAST,SKU_G,Electronics,C2987,Urban,34.527403,-85.439112,68,68,0,73,729,138,216,0,Road,Provider_Y,121.95,131.24,8.6,1,187.36,218.42,2111.72
2025-01-02,WH_EAST,SKU_G,Electronics,C5147,Urban,33.720029,-84.712215,53,53,0,49,781,125,232,0,Air,Provider_X,26.62,61.07,4.0,1,189.92,220.03,1595.87
2025-01-02,WH_EAST,SKU_E,Household,C9962,Urban,33.908835,-83.949666,107,104,4,98,1063,94,234,1,Road,Provider_Y,40.77,58.05,6.36,1,38.12,52.39,1430.5
2025-01-02,WH_EAST,SKU_H,Household,C7400,Suburban,33.852174,-83.492636,80,77,2,94,1021,99,203,1,Road,Provider_Z,79.56,88.86,5.97,1,39.46,55.31,1192.71
2025-01-02,WH_EAST,SKU_H,Household,C1634,Suburban,33.180037,-83.53253,67,67,0,54,470,89,181,0,Road,Provider_Y,97.1,112.12,10.04,1,42.4,57.47,1009.99
2025-01-02,WH_EAST,SKU_A,Electronics,C9583,Urban,33.746633,-84.414157,100,100,11,86,632,106,219,0,Road,Provider_X,4.93,15.41,9.02,1,198.8,243.69,3723.25
2025-01-02,WH_EAST,SKU_G,Electronics,C6984,Urban,33.458834,-85.124251,88,88,0,88,991,113,225,0,Rail,Provider_Y,67.5,64.74,8.01,1,185.49,217.55,2821.65
2025-01-02,WH_EAST,SKU_D,Electronics,C8440,Suburban,33.276535,-83.465409,48,44,0,50,384,66,168,1,Road,Provider_Z,89.37,88.94,6.19,1,174.37,207.66,1464.63
2025-01-02,WH_EAST,SKU_B,Household,C2567,Urban,33.391104,-84.14249,51,51,0,53,855,99,162,0,Road,Provider_Y,43.31,55.18,8.06,1,40.37,55.58,775.76
2025-01-03,WH_NORTH,SKU_B,Household,C5068,Urban,41.489851,-86.990954,89,89,0,98,757,100,232,0,Road,Provider_Y,66.31,159.39,7.63,1,38.17,52.97,1316.5
2025-01-03,WH_NORTH,SKU_H,Household,C5667,Urban,42.101304,-87.767032,79,79,5,75,727,80,190,0,Road,Provider_Z,27.62,26.05,16.64,1,31.27,42.43,826.37
2025-01-03,WH_NORTH,SKU_B,Household,C6552,Rural,41.389379,-88.08128,62,62,1,62,731,127,213,0,Road,Provider_Y,67.52,74.04,5.75,0,41.41,57.67,993.5
2025-01-03,WH_NORTH,SKU_D,Electronics,C9167,Suburban,41.533635,-88.505169,171,144,13,157,788,76,244,1,Air,Provider_X,83.93,171.15,4.12,1,195.97,239.56,5385.07
2025-01-03,WH_NORTH,SKU_F,Food,C1613,Urban,41.957477,-86.756677,111,111,4,113,878,63,196,0,Road,Provider_Y,72.22,96.12,5.57,1,12.14,17.69,599.12
2025-01-03,WH_NORTH,SKU_D,Electronics,C5456,Urban,42.278053,-88.502192,79,66,0,73,637,87,269,1,Road,Provider_X,83.78,89.66,5.82,1,177.1,223.83,3084.45
2025-01-03,WH_NORTH,SKU_G,Electronics,C8277,Urban,41.857762,-87.4354,104,104,0,110,741,60,168,0,Air,Provider_Z,16.41,50.11,5.2,1,167.4,201.64,3560.92
2025-01-03,WH_NORTH,SKU_C,Food,C6942,Rural,43.22368,-88.164108,72,72,0,75,842,48,162,0,Air,Provider_Z,170.1,289.66,10.12,1,10.5,15.27,343.54
2025-01-03,WH_NORTH,SKU_B,Household,C6548,Urban,41.747147,-87.226075,45,45,2,44,504,117,189,0,Air,Provider_Y,36.67,76.97,7.37,1,37.54,53.83,706.96
2025-01-03,WH_NORTH,SKU_C,Food,C6851,Urban,41.636514,-88.224003,92,92,0,101,469,72,186,0,Road,Provider_Y,57.81,48.06,5.56,1,13.61,20.32,616.9
2025-01-03,WH_NORTH,SKU_H,Household,C5175,Rural,42.413427,-87.081721,74,71,1,65,934,82,214,1,Road,Provider_X,80.36,84.73,8.1,1,40.25,55.62,1077.22
2025-01-03,WH_NORTH,SKU_D,Electronics,C5437,Urban,42.856382,-87.989645,85,85,6,96,884,49,171,0,Rail,Provider_X,106.5,92.43,7.55,1,178.78,213.31,2559.43
2025-01-03,WH_NORTH,SKU_A,Electronics,C9593,Suburban,42.076591,-88.654557,52,52,6,47,769,126,245,0,Air,Provider_Y,89.14,404.47,4.96,1,183.46,221.54,1594.85
2025-01-03,WH_NORTH,SKU_B,Household,C1072,Suburban,41.126209,-87.966989,50,50,2,47,950,81,201,0,Road,Provider_Y,89.18,90.17,12.4,1,38.75,52.93,681.97
2025-01-03,WH_NORTH,SKU_H,Household,C7512,Suburban,42.286131,-87.84124,64,64,1,69,603,145,239,0,Road,Provider_Z,50.02,58.44,9.68,1,44.48,62.98,1168.88
2025-01-03,WH_SOUTH,SKU_G,Electronics,C2758,Urban,29.770789,-95.403956,141,141,31,123,1045,114,271,0,Air,Provider_Z,4.85,35.78,7.69,1,195.36,240.84,4293.69
2025-01-03,WH_SOUTH,SKU_F,Food,C5613,Urban,29.004289,-95.154223,56,56,0,60,813,104,236,0,Air,Provider_Z,81.74,158.25,6.25,0,12.1,17.8,319.43
2025-01-03,WH_SOUTH,SKU_F,Food,C2170,Suburban,29.590827,-95.264814,70,70,3,75,989,103,244,0,Rail,Provider_Z,20.34,17.83,8.97,1,13.11,19.66,445.05
2025-01-03,WH_SOUTH,SKU_A,Electronics,C9108,Urban,29.780474,-96.082135,97,94,5,100,788,159,259,1,Road,Provider_Z,58.38,71.6,13.04,1,179.56,221.79,3655.83
2025-01-03,WH_SOUTH,SKU_B,Household,C2813,Rural,30.548726,-94.401021,53,53,2,58,807,74,135,0,Road,Provider_Z,122.09,115.54,7.57,1,46.05,63.99,918.66
2025-01-03,WH_SOUTH,SKU_A,Electronics,C1422,Rural,30.001848,-95.111095,134,134,7,148,758,74,204,0,Air,Provider_Z,37.18,83.84,4.63,1,182.48,227.86,5634.21
2025-01-03,WH_SOUTH,SKU_G,Electronics,C1018,Urban,29.171701,-94.934255,114,114,11,124,1201,110,290,0,Road,Provider_Y,73.02,82.23,5.28,1,163.72,190.06,2372.44
2025-01-03,WH_SOUTH,SKU_G,Electronics,C9196,Urban,29.452263,-96.215368,81,81,0,81,779,100,189,0,Air,Provider_Z,78.35,150.1,4.31,1,202.7,242.45,3219.6
2025-01-03,WH_SOUTH,SKU_A,Electronics,C1363,Suburban,28.992507,-94.459893,96,96,0,102,1107,77,186,0,Air,Provider_Y,118.37,227.13,4.19,1,191.88,236.56,4288.91
2025-01-03,WH_SOUTH,SKU_E,Household,C7129,Urban,29.238579,-95.648097,118,118,0,129,1038,128,279,0,Rail,Provider_X,59.13,61.55,13.33,1,39.15,54.84,1850.91
2025-01-03,WH_SOUTH,SKU_D,Electronics,C9110,Rural,29.439852,-95.866974,84,77,17,83,602,91,218,1,Road,Provider_Z,56.84,60.32,5.9,1,173.4,213.92,2087.96
2025-01-03,WH_SOUTH,SKU_D,Electronics,C3715,Urban,29.530413,-95.460965,36,36,0,38,689,95,163,0,Rail,Provider_Z,26.69,25.22,6.56,0,187.25,237.63,1813.48
2025-01-03,WH_SOUTH,SKU_A,Electronics,C9958,Urban,29.910065,-95.415718,83,75,11,79,593,104,215,1,Rail,Provider_Z,16.27,20.37,9.66,1,177.16,220.05,2534.45
2025-01-03,WH_SOUTH,SKU_E,Household,C7428,Suburban,30.35815,-96.37063,58,58,2,59,908,75,192,0,Rail,Provider_X,108.13,80.33,12.46,1,46.16,64.96,1057.68
2025-01-03,WH_SOUTH,SKU_E,Household,C1038,Suburban,31.031046,-96.605048,73,73,1,65,909,100,192,0,Air,Provider_Y,179.1,316.71,9.5,1,36.22,50.49,1028.96
2025-01-03,WH_EAST,SKU_C,Food,C3208,Rural,34.063611,-82.608659,91,91,0,85,835,123,253,0,Air,Provider_Y,161.98,305.82,8.04,1,12.29,18.42,558.5
2025-01-03,WH_EAST,SKU_H,Household,C1427,Urban,33.571005,-84.504689,93,93,4,92,925,63,234,0,Road,Provider_Z,21.31,31.34,5.86,1,39.39,53.77,1281.98
2025-01-03,WH_EAST,SKU_G,Electronics,C8180,Suburban,33.509928,-83.235061,83,83,11,83,454,146,256,0,Air,Provider_Y,100.24,215.5,8.15,1,143.39,173.26,1926.95
2025-01-03,WH_EAST,SKU_A,Electronics,C3621,Suburban,34.201648,-84.668297,149,149,16,147,969,81,227,0,Road,Provider_X,55.73,45.5,15.86,1,183.2,227.3,5544.98
2025-01-03,WH_EAST,SKU_C,Food,C6417,Rural,33.086979,-86.094692,119,111,4,113,895,154,263,1,Rail,Provider_Y,167.03,152.5,12.74,1,12.09,17.71,607.08
2025-01-03,WH_EAST,SKU_B,Household,C3285,Urban,33.92555,-84.675949,60,60,1,63,952,26,130,0,Air,Provider_X,30.75,61.65,4.0,0,40.42,57.21,993.57
2025-01-03,WH_EAST,SKU_G,Electronics,C9058,Urban,34.065049,-84.064647,110,110,0,125,885,92,238,0,Rail,Provider_Y,43.65,45.68,5.78,0,179.22,215.2,3958.07
2025-01-03,WH_EAST,SKU_G,Electronics,C7120,Suburban,33.99393,-83.065279,143,130,18,145,627,82,231,1,Rail,Provider_X,120.35,94.08,11.19,1,204.84,257.41,5543.29
2025-01-03,WH_EAST,SKU_D,Electronics,C1295,Urban,33.130526,-84.270293,92,92,11,105,1128,136,228,0,Road,Provider_Z,67.23,71.75,16.62,0,187.61,229.01,3086.86
2025-01-03,WH_EAST,SKU_A,Electronics,C9510,Urban,34.25618,-83.913356,63,63,7,74,907,109,226,0,Road,Provider_Y,70.17,80.91,12.29,1,199.29,246.62,2494.05
2025-01-03,WH_EAST,SKU_B,Household,C6381,Urban,33.577237,-84.125608,25,25,0,26,686,88,158,0,Road,Provider_Z,29.08,32.33,12.51,1,33.42,48.44,375.33
2025-01-03,WH_EAST,SKU_B,Household,C9810,Suburban,34.393852,-82.816513,90,76,2,76,656,85,202,1,Rail,Provider_X,147.01,117.45,10.15,0,37.38,51.52,1047.98
2025-01-03,WH_EAST,SKU_B,Household,C9401,Suburban,33.688513,-84.392192,84,84,7,81,794,85,193,0,Road,Provider_Z,6.85,16.13,9.92,1,42.16,59.82,1379.46
2025-01-03,WH_EAST,SKU_B,Household,C3716,Urban,33.078954,-84.601545,69,69,0,69,643,77,191,0,Air,Provider_X,74.61,141.91,7.16,1,43.66,63.9,1396.78
2025-01-03,WH_EAST,SKU_H,Household,C3014,Rural,33.392743,-86.0169,100,86,0,108,533,93,223,1,Rail,Provider_Y,148.83,138.68,11.98,1,39.45,52.01,1080.4
2025-01-04,WH_NORTH,SKU_C,Food,C6243,Rural,40.07292,-86.487128,91,91,3,89,806,119,254,0,Road,Provider_Y,229.24,480.96,12.34,1,13.03,19.21,548.66
2025-01-04,WH_NORTH,SKU_G,Electronics,C3170,Urban,42.418337,-87.654222,106,89,12,107,780,105,223,1,Road,Provider_Z,58.44,64.8,6.57,1,187.87,224.19,2443.69
2025-01-04,WH_NORTH,SKU_B,Household,C7617,Suburban,42.517494,-88.804126,66,66,4,74,779,102,184,0,Air,Provider_Z,120.63,179.99,4.77,1,38.24,53.64,962.77
2025-01-04,WH_NORTH,SKU_F,Food,C2770,Urban,41.526098,-88.028115,140,116,5,145,368,102,235,1,Rail,Provider_Y,51.0,55.86,8.87,1,13.08,19.43,713.67
2025-01-04,WH_NORTH,SKU_D,Electronics,C7836,Rural,41.643504,-88.938525,77,77,6,73,854,72,186,0,Road,Provider_X,116.15,111.95,11.44,1,198.69,244.03,3073.81
2025-01-04,WH_NORTH,SKU_H,Household,C2450,Urban,42.537811,-88.42404,70,70,2,67,760,106,194,0,Air,Provider_Z,95.87,437.35,10.11,1,36.97,52.2,1040.23
