date,warehouse_id,sku_id,product_family,customer_id,customer_zone,customer_latitude,customer_longitude,units_ordered,units_shipped,returns_units,demand_forecast_units,inventory_on_hand_units,safety_stock_units,reorder_point_units,stockout_flag,transport_mode,logistics_provider,distance_km,shipment_cost_usd,order_lead_time_hours,on_time_flag,unit_cost_usd,selling_price_usd,gross_margin_usd
2025-01-01,WH_SOUTH,SKU_H,Household,C3325,Suburban,29.79848,-94.784486,30,30,0,29,752,126,169,0,Rail,Provider_X,53.18,94.33,16.65,1,42.88,58.25,461.1
2025-01-01,WH_SOUTH,SKU_G,Electronics,C6879,Urban,30.504575,-94.696776,100,98,4,88,901,96,213,1,Road,Provider_Y,102.05,107.88,11.38,1,190.92,248.52,5376.84
2025-01-01,WH_SOUTH,SKU_D,Electronics,C3122,Rural,30.469428,-94.838613,92,84,2,83,467,43,158,1,Air,Provider_Y,96.92,184.86,7.61,1,167.85,210.34,3451.99
2025-01-01,WH_SOUTH,SKU_F,Food,C6770,Rural,28.560763,-95.872819,71,62,2,79,765,82,217,1,Road,Provider_Y,146.95,139.86,18.61,1,13.3,19.83,395.53
2025-01-01,WH_SOUTH,SKU_B,Household,C1456,Suburban,30.763348,-94.196475,95,95,0,104,527,64,209,0,Air,Provider_Y,155.59,300.02,9.77,1,37.67,52.05,1365.47
2025-01-01,WH_SOUTH,SKU_H,Household,C2609,Suburban,28.713069,-95.652367,87,87,3,92,612,51,153,0,Rail,Provider_Z,120.15,107.0,11.72,1,34.28,48.92,1237.77
2025-01-01,WH_SOUTH,SKU_B,Household,C9024,Urban,30.168215,-95.193578,68,68,1,67,510,109,238,0,Road,Provider_Y,48.71,55.36,10.29,1,41.53,57.9,1098.75
2025-01-01,WH_SOUTH,SKU_D,Electronics,C9580,Suburban,29.127931,-94.056896,69,63,1,64,687,111,230,1,Rail,Provider_Y,137.11,109.01,13.54,1,201.85,264.25,3860.48
2025-01-01,WH_SOUTH,SKU_G,Electronics,C9506,Suburban,29.945211,-95.694516,64,62,1,60,806,108,206,1,Road,Provider_Y,35.38,34.32,14.85,1,187.58,242.2,3320.65
2025-01-01,WH_SOUTH,SKU_E,Household,C2290,Rural,30.605825,-94.616655,43,43,1,43,822,81,159,0,Road,Provider_Z,122.52,110.19,20.83,1,45.31,61.7,688.84
2025-01-01,WH_SOUTH,SKU_C,Food,C3256,Suburban,29.925155,-95.167121,51,51,2,55,657,47,146,0,Road,Provider_Z,25.31,21.46,7.15,1,12.0,18.29,312.59
2025-01-01,WH_SOUTH,SKU_F,Food,C7226,Urban,29.797993,-95.707167,76,76,1,78,778,114,210,0,Rail,Provider_X,29.58,31.54,6.99,0,12.41,18.7,473.32
2025-01-01,WH_SOUTH,SKU_H,Household,C4242,Suburban,29.617559,-94.853268,83,83,1,72,984,133,273,0,Road,Provider_X,49.98,58.47,7.85,1,40.37,55.36,1230.56
2025-01-01,WH_SOUTH,SKU_F,Food,C5633,Urban,29.495029,-95.504365,46,46,0,47,578,100,219,0,Road,Provider_Y,31.02,27.85,13.23,1,12.75,19.26,299.57
2025-01-01,WH_SOUTH,SKU_D,Electronics,C8958,Suburban,29.927308,-94.502392,67,67,1,68,838,57,162,0,Air,Provider_X,79.02,154.84,4.43,1,176.32,230.21,3548.48
2025-01-01,WH_EAST,SKU_B,Household,C1061,Rural,33.697268,-83.132508,83,70,2,77,547,109,225,1,Air,Provider_Z,115.91,220.34,11.14,1,44.0,58.88,1010.8
2025-01-01,WH_EAST,SKU_E,Household,C7469,Suburban,34.450693,-84.288816,79,64,0,79,534,45,165,1,Road,Provider_Z,82.91,87.39,15.55,1,46.14,60.96,948.74
2025-01-01,WH_EAST,SKU_A,Electronics,C4051,Urban,33.66365,-84.258701,81,53,1,80,298,64,177,1,Air,Provider_Z,14.65,49.61,16.6,1,192.08,241.06,2528.4
2025-01-01,WH_EAST,SKU_C,Food,C7738,Rural,33.344645,-83.817087,81,53,1,94,114,82,191,1,Road,Provider_Z,69.32,54.99,8.4,1,11.96,16.93,259.37
2025-01-01,WH_EAST,SKU_F,Food,C8543,Suburban,33.171719,-84.631621,92,61,1,94,545,62,206,1,Road,Provider_Z,68.85,86.17,11.07,1,11.83,16.99,310.36
2025-01-01,WH_EAST,SKU_F,Food,C8907,Rural,33.154617,-86.68677,71,47,1,79,396,53,152,1,Air,Provider_X,218.45,415.53,12.38,0,13.0,18.41,249.52
2025-01-01,WH_EAST,SKU_C,Food,C8463,Suburban,34.021451,-85.282867,66,49,1,64,355,90,213,1,Air,Provider_Z,84.22,356.05,8.62,1,12.25,18.05,280.1
2025-01-01,WH_EAST,SKU_D,Electronics,C2353,Rural,34.117192,-84.586188,43,37,0,45,463,55,139,1,Air,Provider_Y,47.77,95.24,5.07,1,199.03,235.71,1357.28
2025-01-01,WH_EAST,SKU_B,Household,C4706,Urban,33.915328,-84.229204,21,18,0,23,485,57,114,1,Road,Provider_X,23.1,18.52,18.26,0,44.29,58.23,250.89
2025-01-01,WH_EAST,SKU_G,Electronics,C4819,Urban,33.151952,-84.668946,58,43,1,57,410,65,180,1,Road,Provider_Z,70.58,86.87,22.35,1,208.23,245.55,1531.86
2025-01-01,WH_EAST,SKU_G,Electronics,C9220,Suburban,34.859309,-82.38306,51,38,0,46,364,65,169,1,Air,Provider_Y,217.42,444.46,17.52,1,207.68,260.38,2002.58
2025-01-01,WH_EAST,SKU_C,Food,C3151,Urban,33.752493,-84.168235,42,42,0,42,578,70,160,0,Air,Provider_Y,18.76,44.73,9.37,1,13.34,18.94,235.28
2025-01-01,WH_EAST,SKU_C,Food,C4177,Urban,33.946537,-84.176071,45,31,1,42,423,104,222,1,Road,Provider_X,29.64,33.89,20.72,1,11.22,15.82,138.93
2025-01-01,WH_EAST,SKU_C,Food,C3742,Urban,33.89261,-84.210728,80,60,1,93,562,56,163,1,Rail,Provider_X,21.78,18.41,8.58,1,11.91,17.55,334.36
2025-01-01,WH_EAST,SKU_H,Household,C4220,Urban,33.54172,-83.796031,90,64,2,90,384,65,195,1,Road,Provider_Z,54.23,72.91,21.8,0,44.98,59.26,882.47
2025-01-02,WH_NORTH,SKU_F,Food,C1070,Suburban,43.315135,-87.958759,117,117,2,133,839,75,199,0,Rail,Provider_X,167.93,133.94,13.97,1,11.32,16.96,651.75
2025-01-02,WH_NORTH,SKU_F,Food,C5941,Urban,42.386722,-87.709898,49,49,1,44,1101,96,191,0,Air,Provider_Z,57.14,226.73,4.52,1,12.27,18.99,325.27
2025-01-02,WH_NORTH,SKU_B,Household,C4443,Suburban,41.594362,-86.544372,56,56,1,59,915,82,172,0,Road,Provider_X,99.88,96.47,11.18,0,40.46,56.23,869.3
2025-01-02,WH_NORTH,SKU_C,Food,C6676,Suburban,42.3062,-89.248176,53,53,1,52,1118,48,168,0,Rail,Provider_Z,149.4,111.68,7.04,1,14.35,22.0,400.03
2025-01-02,WH_NORTH,SKU_C,Food,C5363,Suburban,42.651238,-87.585694,83,79,0,89,920,78,192,1,Road,Provider_X,89.73,96.52,6.53,1,11.28,16.77,433.57
2025-01-02,WH_NORTH,SKU_F,Food,C1453,Suburban,41.126647,-88.422031,85,85,1,90,897,79,192,0,Air,Provider_Z,109.54,477.09,4.45,1,13.69,21.02,618.04
2025-01-02,WH_NORTH,SKU_H,Household,C2876,Suburban,41.867739,-88.208719,51,51,0,50,461,107,188,0,Road,Provider_Y,50.28,52.71,11.51,1,39.82,56.5,850.91
2025-01-02,WH_NORTH,SKU_D,Electronics,C9656,Urban,42.116077,-87.579225,80,70,0,81,567,93,256,1,Road,Provider_X,26.89,36.98,9.21,1,203.21,266.5,4430.32
2025-01-02,WH_NORTH,SKU_B,Household,C3253,Rural,41.7445,-87.91544,117,117,2,127,764,80,203,0,Air,Provider_Z,30.08,155.12,8.23,1,43.8,61.83,2079.7
2025-01-02,WH_NORTH,SKU_F,Food,C2793,Suburban,41.029314,-87.239527,74,70,0,79,636,105,203,1,Road,Provider_X,99.84,97.17,7.06,1,11.64,17.52,411.87
2025-01-02,WH_NORTH,SKU_H,Household,C4797,Urban,42.374148,-87.486406,31,31,0,34,871,80,168,0,Rail,Provider_Y,56.28,48.81,6.54,1,33.34,47.6,442.02
2025-01-02,WH_NORTH,SKU_G,Electronics,C1516,Urban,42.420975,-87.677838,52,52,0,47,746,92,193,0,Rail,Provider_Z,61.42,50.01,9.46,1,178.09,231.72,2788.43
2025-01-02,WH_NORTH,SKU_E,Household,C4035,Suburban,41.869438,-87.49955,82,82,0,83,718,62,181,0,Road,Provider_X,11.53,37.65,10.64,1,49.26,68.66,1590.75
2025-01-02,WH_NORTH,SKU_H,Household,C9233,Rural,40.508058,-85.752074,84,84,2,90,764,92,225,0,Rail,Provider_Z,230.42,185.76,10.21,1,41.99,58.73,1376.51
2025-01-02,WH_NORTH,SKU_B,Household,C4698,Urban,41.539038,-87.501757,45,45,1,48,479,52,139,0,Road,Provider_Z,38.79,30.98,13.87,1,37.9,52.33,635.78
2025-01-02,WH_SOUTH,SKU_H,Household,C7375,Urban,29.821128,-95.926275,96,96,1,87,980,86,235,0,Road,Provider_Y,47.32,57.31,9.27,1,35.07,49.63,1385.37
2025-01-02,WH_SOUTH,SKU_H,Household,C4819,Rural,30.578857,-94.069616,60,60,0,57,704,137,230,0,Road,Provider_Z,158.67,146.61,13.9,1,36.23,50.56,859.73
2025-01-02,WH_SOUTH,SKU_F,Food,C2899,Urban,29.516915,-95.087789,43,43,1,40,829,92,159,0,Road,Provider_Z,35.73,40.0,14.07,1,10.31,15.58,223.17
2025-01-02,WH_SOUTH,SKU_G,Electronics,C7405,Urban,29.949342,-95.461497,91,91,1,81,783,95,220,0,Rail,Provider_X,22.91,24.78,7.28,1,191.36,253.39,5577.88
2025-01-02,WH_SOUTH,SKU_H,Household,C8934,Urban,30.117668,-95.807566,49,49,0,48,631,113,203,0,Road,Provider_X,54.27,55.74,12.0,1,39.21,55.65,805.63
2025-01-02,WH_SOUTH,SKU_G,Electronics,C2492,Suburban,30.421803,-95.540132,59,59,0,57,890,106,210,0,Road,Provider_Z,78.73,58.95,7.54,1,187.18,241.13,3182.95
2025-01-02,WH_SOUTH,SKU_E,Household,C4224,Urban,30.756816,-95.330231,88,88,3,85,780,109,212,0,Rail,Provider_X,113.46,87.51,16.14,0,41.05,59.01,1537.01
2025-01-02,WH_SOUTH,SKU_A,Electronics,C5521,Suburban,28.508436,-95.470996,69,69,2,71,634,81,182,0,Air,Provider_Z,141.7,282.84,10.03,1,196.99,256.02,3935.29
2025-01-02,WH_SOUTH,SKU_G,Electronics,C8333,Suburban,31.635889,-94.305706,81,81,0,82,699,105,207,0,Air,Provider_X,243.01,376.82,11.73,0,169.62,224.84,4473.22
2025-01-02,WH_SOUTH,SKU_H,Household,C2927,Urban,30.379379,-94.994155,87,78,1,85,561,129,299,1,Air,Provider_X,75.26,161.41,5.19,1,46.8,63.59,1292.63
2025-01-02,WH_SOUTH,SKU_A,Electronics,C4410,Urban,29.312994,-95.355767,58,58,0,60,587,133,220,0,Rail,Provider_Z,49.97,48.41,7.33,1,205.58,260.24,3170.6
2025-01-02,WH_SOUTH,SKU_C,Food,C9194,Urban,29.423594,-96.060039,48,48,1,50,842,91,228,0,Road,Provider_Z,68.89,68.93,8.04,1,11.4,16.97,263.43
2025-01-02,WH_SOUTH,SKU_F,Food,C5983,Suburban,30.1033,-94.805038,92,92,0,99,530,49,186,0,Road,Provider_Z,65.63,73.39,13.41,1,13.26,20.11,630.07
2025-01-02,WH_SOUTH,SKU_D,Electronics,C1707,Urban,30.710712,-95.203259,41,41,1,47,494,78,155,0,Rail,Provider_Z,105.25,83.71,10.38,1,168.55,218.79,2001.01
2025-01-02,WH_SOUTH,SKU_F,Food,C1900,Urban,29.324524,-94.848334,37,37,0,33,965,90,191,0,Road,Provider_Y,66.02,67.39,9.36,1,13.04,19.33,232.8
2025-01-02,WH_EAST,SKU_E,Household,C6244,Urban,33.482148,-84.545778,60,47,0,63,347,52,126,1,Road,Provider_Z,31.73,41.97,20.42,0,43.73,57.42,643.28
2025-01-02,WH_EAST,SKU_A,Electronics,C5878,Urban,33.881466,-84.220339,46,36,0,52,379,91,197,1,Road,Provider_Z,20.15,26.81,13.81,1,205.49,254.64,1769.44
2025-01-02,WH_EAST,SKU_D,Electronics,C5261,Suburban,33.67769,-84.959392,40,28,0,42,373,101,195,1,Road,Provider_Z,52.11,54.13,12.86,0,195.96,243.41,1328.73
2025-01-02,WH_EAST,SKU_H,Household,C2662,Urban,34.667494,-83.720233,59,44,0,63,277,47,126,1,Rail,Provider_Y,116.95,117.06,29.34,1,41.28,54.13,565.28
2025-01-02,WH_EAST,SKU_B,Household,C2554,Urban,33.579523,-84.265637,104,68,2,98,605,75,217,1,Road,Provider_Z,21.46,36.37,19.05,1,37.57,50.35,843.25
2025-01-02,WH_EAST,SKU_E,Household,C4496,Urban,33.748175,-84.65056,53,49,1,54,509,36,117,1,Road,Provider_Y,22.03,30.73,12.2,1,42.37,55.84,645.27
2025-01-02,WH_EAST,SKU_G,Electronics,C2987,Urban,34.527403,-85.439112,51,41,0,49,419,96,179,1,Air,Provider_Z,128.38,246.23,9.15,1,197.47,245.97,1988.44
2025-01-02,WH_EAST,SKU_G,Electronics,C5147,Urban,33.720029,-84.712215,44,31,0,50,456,87,192,1,Road,Provider_Y,27.62,36.97,6.88,1,196.63,252.28,1725.24
2025-01-02,WH_EAST,SKU_E,Household,C9962,Urban,33.908835,-83.949666,110,87,2,107,597,66,194,1,Road,Provider_X,41.87,57.41,8.93,1,40.78,54.34,1151.54
2025-01-02,WH_EAST,SKU_H,Household,C7400,Suburban,33.852174,-83.492636,73,66,1,75,622,69,168,1,Road,Provider_Z,74.83,94.6,7.76,1,42.01,55.97,906.59
2025-01-02,WH_EAST,SKU_H,Household,C1634,Suburban,33.180037,-83.53253,66,44,0,69,257,62,150,1,Rail,Provider_Y,98.32,95.54,15.27,0,44.06,57.61,596.19
2025-01-02,WH_EAST,SKU_A,Electronics,C9583,Urban,33.746633,-84.414157,79,60,2,81,364,74,182,1,Rail,Provider_Z,5.06,14.1,14.42,1,213.16,265.99,3020.42
2025-01-02,WH_EAST,SKU_G,Electronics,C6984,Urban,33.458834,-85.124251,70,50,0,79,610,79,186,1,Rail,Provider_Z,72.05,67.1,11.7,1,199.8,248.84,2452.24
2025-01-02,WH_EAST,SKU_D,Electronics,C8440,Suburban,33.276535,-83.465409,41,27,0,43,198,46,140,1,Rail,Provider_Y,98.2,81.54,8.52,1,187.6,234.8,1274.27
2025-01-02,WH_EAST,SKU_B,Household,C2567,Urban,33.391104,-84.14249,51,46,0,49,479,69,135,1,Air,Provider_Y,46.64,108.61,7.17,1,42.95,55.0,553.99
2025-01-03,WH_NORTH,SKU_B,Household,C5068,Urban,41.489851,-86.990954,89,89,0,75,759,91,219,0,Air,Provider_X,69.46,274.85,5.92,1,38.49,54.8,1452.09
2025-01-03,WH_NORTH,SKU_H,Household,C5667,Urban,42.101304,-87.767032,76,76,3,84,676,73,179,0,Air,Provider_Y,27.75,49.23,12.58,1,30.74,43.21,915.88
2025-01-03,WH_NORTH,SKU_B,Household,C6552,Rural,41.389379,-88.08128,66,66,1,70,691,116,201,0,Road,Provider_X,69.62,69.23,6.55,1,41.88,58.51,1082.8
2025-01-03,WH_NORTH,SKU_D,Electronics,C9167,Suburban,41.533635,-88.505169,134,115,3,149,751,70,230,1,Air,Provider_X,83.37,169.9,4.23,1,194.54,265.63,7971.13
2025-01-03,WH_NORTH,SKU_F,Food,C1613,Urban,41.957477,-86.756677,112,112,2,101,855,57,184,0,Air,Provider_Z,75.25,171.86,4.29,1,12.2,18.06,648.21
2025-01-03,WH_NORTH,SKU_D,Electronics,C5456,Urban,42.278053,-88.502192,60,54,0,61,605,79,254,1,Air,Provider_Y,86.44,187.18,4.0,1,184.77,238.72,2913.21
2025-01-03,WH_NORTH,SKU_G,Electronics,C8277,Urban,41.857762,-87.4354,85,85,1,84,690,55,159,0,Rail,Provider_Z,16.58,22.01,9.23,1,165.88,218.37,4403.54
2025-01-03,WH_NORTH,SKU_C,Food,C6942,Rural,43.22368,-88.164108,70,70,0,61,834,44,153,0,Rail,Provider_X,171.43,126.78,16.67,1,10.79,16.02,365.91
2025-01-03,WH_NORTH,SKU_B,Household,C6548,Urban,41.747147,-87.226075,43,40,1,46,491,107,178,1,Road,Provider_Y,38.15,42.91,10.27,1,38.72,55.18,644.72
2025-01-03,WH_NORTH,SKU_C,Food,C6851,Urban,41.636514,-88.224003,93,93,0,90,457,66,175,0,Road,Provider_X,59.16,45.19,5.95,0,13.84,20.82,648.97
2025-01-03,WH_NORTH,SKU_H,Household,C5175,Rural,42.413427,-87.081721,78,78,1,82,913,75,202,0,Road,Provider_X,81.01,84.55,8.98,1,40.16,56.09,1228.53
2025-01-03,WH_NORTH,SKU_D,Electronics,C5437,Urban,42.856382,-87.989645,70,70,1,71,790,45,161,0,Rail,Provider_Y,114.72,97.48,7.43,1,174.32,238.31,4418.73
2025-01-03,WH_NORTH,SKU_A,Electronics,C9593,Suburban,42.076591,-88.654557,48,48,1,48,711,115,231,0,Road,Provider_X,91.66,207.72,7.47,1,188.53,240.72,2439.13
2025-01-03,WH_NORTH,SKU_B,Household,C1072,Suburban,41.126209,-87.966989,54,54,1,54,822,74,189,0,Rail,Provider_Z,90.74,71.69,15.8,1,39.04,53.98,792.77
2025-01-03,WH_NORTH,SKU_H,Household,C7512,Suburban,42.286131,-87.84124,69,69,1,66,607,133,225,0,Road,Provider_Y,50.41,61.66,9.27,1,45.16,63.26,1232.93
2025-01-03,WH_SOUTH,SKU_G,Electronics,C2758,Urban,29.770789,-95.403956,126,126,7,124,934,105,256,0,Air,Provider_Y,5.12,37.94,7.33,1,199.3,255.48,6589.58
2025-01-03,WH_SOUTH,SKU_F,Food,C5613,Urban,29.004289,-95.154223,60,60,0,67,779,95,222,0,Rail,Provider_X,85.55,67.65,9.79,1,12.14,18.53,383.5
2025-01-03,WH_SOUTH,SKU_F,Food,C2170,Suburban,29.590827,-95.264814,67,67,2,71,879,94,230,0,Rail,Provider_Y,21.8,18.87,8.74,1,13.34,20.2,449.95
2025-01-03,WH_SOUTH,SKU_A,Electronics,C9108,Urban,29.780474,-96.082135,87,87,1,94,769,145,244,0,Air,Provider_Z,60.83,133.32,9.35,1,180.73,244.63,5496.28
2025-01-03,WH_SOUTH,SKU_B,Household,C2813,Rural,30.548726,-94.401021,48,48,1,53,763,68,127,0,Road,Provider_X,127.18,110.55,7.15,1,45.86,64.99,902.14
2025-01-03,WH_SOUTH,SKU_A,Electronics,C1422,Rural,30.001848,-95.111095,107,107,1,110,705,68,192,0,Road,Provider_Y,37.12,48.75,6.08,1,188.91,246.38,6083.45
2025-01-03,WH_SOUTH,SKU_G,Electronics,C1018,Urban,29.171701,-94.934255,93,93,2,92,1089,101,273,0,Road,Provider_Y,77.79,81.95,5.75,1,163.15,214.97,4704.74
2025-01-03,WH_SOUTH,SKU_G,Electronics,C9196,Urban,29.452263,-96.215368,62,62,0,59,756,91,178,0,Air,Provider_Y,79.36,152.02,4.0,1,197.54,261.31,3953.7
2025-01-03,WH_SOUTH,SKU_A,Electronics,C1363,Suburban,28.992507,-94.459893,81,81,0,76,1066,71,175,0,Air,Provider_Y,121.72,234.11,4.07,1,197.78,255.83,4702.22
2025-01-03,WH_SOUTH,SKU_E,Household,C7129,Urban,29.238579,-95.648097,111,111,0,105,977,117,263,0,Air,Provider_Z,63.81,144.42,8.6,1,39.12,56.27,1903.43
2025-01-03,WH_SOUTH,SKU_D,Electronics,C9110,Rural,29.439852,-95.866974,60,60,3,62,598,83,206,0,Road,Provider_X,60.65,59.89,6.46,1,179.18,237.32,3300.51
2025-01-03,WH_SOUTH,SKU_D,Electronics,C3715,Urban,29.530413,-95.460965,30,30,0,33,668,87,154,0,Air,Provider_Z,26.38,58.0,4.41,1,190.87,253.89,1890.46
2025-01-03,WH_SOUTH,SKU_A,Electronics,C9958,Urban,29.910065,-95.415718,70,70,3,74,576,95,203,0,Road,Provider_X,17.09,24.12,9.67,1,179.06,234.0,3657.91
2025-01-03,WH_SOUTH,SKU_E,Household,C7428,Suburban,30.35815,-96.37063,57,57,1,59,849,69,181,0,Air,Provider_Y,113.28,202.88,7.97,1,47.78,65.99,1021.2
2025-01-03,WH_SOUTH,SKU_E,Household,C1038,Suburban,31.031046,-96.605048,70,70,1,69,953,91,181,0,Rail,Provider_Y,183.62,142.07,17.59,1,36.66,53.16,1142.22
2025-01-03,WH_EAST,SKU_C,Food,C3208,Rural,34.063611,-82.608659,99,68,0,119,503,86,210,1,Road,Provider_Z,161.94,169.72,17.34,0,13.11,18.49,366.16
2025-01-03,WH_EAST,SKU_H,Household,C1427,Urban,33.571005,-84.504689,89,66,1,94,518,44,194,1,Road,Provider_Z,22.54,32.9,8.0,0,41.34,55.02,888.46
2025-01-03,WH_EAST,SKU_G,Electronics,C8180,Suburban,33.509928,-83.235061,68,51,2,61,279,102,212,1,Air,Provider_Y,105.39,229.32,11.21,1,152.59,192.36,1921.54
2025-01-03,WH_EAST,SKU_A,Electronics,C3621,Suburban,34.201648,-84.668297,125,100,3,118,528,56,188,1,Air,Provider_Z,57.09,96.33,15.42,0,201.45,242.86,3929.11
2025-01-03,WH_EAST,SKU_C,Food,C6417,Rural,33.086979,-86.094692,111,73,2,106,511,107,218,1,Air,Provider_Z,175.1,361.7,11.6,1,13.2,18.57,382.19
2025-01-03,WH_EAST,SKU_B,Household,C3285,Urban,33.92555,-84.675949,55,55,1,48,540,19,108,0,Road,Provider_X,31.23,35.79,7.42,0,43.41,58.74,827.57
2025-01-03,WH_EAST,SKU_G,Electronics,C9058,Urban,34.065049,-84.064647,84,68,0,104,486,64,197,1,Rail,Provider_Z,46.43,46.88,9.24,0,191.13,237.91,3181.3
2025-01-03,WH_EAST,SKU_G,Electronics,C7120,Suburban,33.99393,-83.065279,102,69,2,112,351,57,191,1,Rail,Provider_X,117.16,103.83,15.0,0,226.06,277.29,3376.75
2025-01-03,WH_EAST,SKU_D,Electronics,C1295,Urban,33.130526,-84.270293,73,63,2,77,623,95,189,1,Road,Provider_Z,68.4,76.57,20.48,1,200.22,244.14,2626.83
2025-01-03,WH_EAST,SKU_A,Electronics,C9510,Urban,34.25618,-83.913356,50,37,1,49,517,76,187,1,Road,Provider_Y,69.45,84.91,15.65,0,209.15,260.95,1843.11
2025-01-03,WH_EAST,SKU_B,Household,C6381,Urban,33.577237,-84.125608,24,21,0,25,389,62,131,1,Road,Provider_Y,29.83,36.87,15.37,1,36.68,49.11,260.91
2025-01-03,WH_EAST,SKU_B,Household,C9810,Suburban,34.393852,-82.816513,80,54,1,67,399,59,167,1,Air,Provider_Y,159.27,297.97,8.22,1,38.87,52.27,710.01
2025-01-03,WH_EAST,SKU_B,Household,C9401,Suburban,33.688513,-84.392192,89,68,4,85,450,59,160,1,Air,Provider_Z,7.08,32.07,9.86,1,45.32,61.24,1019.37
2025-01-03,WH_EAST,SKU_B,Household,C3716,Urban,33.078954,-84.601545,62,47,0,62,382,54,159,1,Road,Provider_Z,78.61,86.99,12.83,0,47.56,63.86,766.08
2025-01-03,WH_EAST,SKU_H,Household,C3014,Rural,33.392743,-86.0169,95,65,0,97,323,65,185,1,Rail,Provider_Z,155.94,137.93,17.26,1,40.77,55.02,925.89
2025-01-04,WH_NORTH,SKU_C,Food,C6243,Rural,40.07292,-86.487128,94,91,2,105,689,109,239,1,Road,Provider_X,233.33,450.27,13.33,1,13.19,20.53,658.41
2025-01-04,WH_NORTH,SKU_G,Electronics,C3170,Urban,42.418337,-87.654222,95,85,3,95,755,96,210,1,Air,Provider_Y,57.79,125.41,4.76,0,189.11,248.3,4833.18
2025-01-04,WH_NORTH,SKU_B,Household,C7617,Suburban,42.517494,-88.804126,65,65,3,63,741,93,173,0,Air,Provider_Y,126.35,186.93,4.86,1,38.21,55.43,1079.06
2025-01-04,WH_NORTH,SKU_F,Food,C2770,Urban,41.526098,-88.028115,141,118,2,153,349,93,221,1,Road,Provider_Z,52.29,67.62,9.08,1,13.49,20.77,849.41
2025-01-04,WH_NORTH,SKU_D,Electronics,C7836,Rural,41.643504,-88.938525,63,63,1,66,848,66,175,0,Rail,Provider_Z,122.2,97.21,13.4,1,202.16,256.12,3328.76
2025-01-04,WH_NORTH,SKU_H,Household,C2450,Urban,42.537811,-88.42404,70,70,1,74,752,97,183,0,Road,Provider_Z,101.81,245.12,15.24,1,38.33,53.74,1064.66
